ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
10.0,877.0,同安区祥平街道阳翟社区二房三里207号,厦门市同安区鑫安阁药店,"118.153454,24.711025",5205
10.0,878.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区鑫德仁堂药局,"118.154183,24.731368",5206
10.0,880.0,同安区城西路84、86、88号,厦门市同安区鑫佳健药店,"118.145493,24.731889",5207
10.0,881.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区兴安堂药店,"118.154183,24.731368",5208
10.0,882.0,*同安区阳翟村8队综合楼10号,厦门市许进兴医药有限公司（股份厦门）,"118.153026,24.710943",5209
10.0,883.0,同安区祥平街道阳翟村1号,厦门市同安区雅芝林药店,"118.153026,24.710943",5210
10.0,884.0,厦门市同安区新民镇捂侣村大社里631号和827号,厦门市同安区一丰大药房,"118.116481,24.695696",5211
10.0,886.0,厦门市同安区新民镇四口圳村496号,厦门市同安区亿名药房,"118.134899,24.681996",5212
10.0,887.0,同安区大同街道朝元路40号,厦门益生阁药业有限公司（股份厦门）,"118.146835,24.739274",5213
10.0,888.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区永安堂药店,"118.154183,24.731368",5214
10.0,889.0,同安区朝元路249号,厦门市同安区永善大药房,"118.146407,24.739288",5215
10.0,890.0,同安区中山路150号,同安区中医医院放射科,"118.14965,24.734747",5216
10.0,891.0,同安区中山路150号,同安区中医医院器械仓库,"118.14965,24.734747",5217
10.0,892.0,同安区中山路150号,同安区中医医院西药房,"118.14965,24.734747",5218
10.0,893.0,同安区中山路150号,同安区中医医院小药房,"118.14965,24.734747",5219
10.0,894.0,同安区中山路150号,同安区中医医院药库,"118.14965,24.734747",5220
10.0,895.0,厦门市同安区西柯镇西柯村顶柯里250号,厦门市同安玉春堂药店(股份厦门),"118.154625,24.667908",5221
10.0,1047.0,同安区大同街道凤山二里78号,同安妇幼保健院,"118.164127,24.722172",5222
10.0,1048.0,同安区新民镇后宅村橄榄树里13号,同安海水中医内科诊所,"118.120833,24.684323",5223
10.0,1049.0,*同安区梧侣商业城2-10号店面,厦门同安杨祖送西医内科诊所,"118.119765,24.690173",5224
10.0,1050.0,同安区祥平街道西桥路31号,同安康馨门诊部,"118.148577,24.727251",5225
10.0,1051.0,同安区大同镇同集路,厦门市同安区皮肤病医院,"118.14,24.673682",5226
10.0,1052.0,同安区汀溪镇褒美村,同安区汀溪镇褒美村村卫生所,"118.119991,24.790203",5227
10.0,1057.0,西洪塘村村部,西洪塘村卫生所,"118.135078,24.700993",5228
10.0,1059.0,溪声村村部,溪声村卫生所,"118.128288,24.732018",5229
10.0,1061.0,阳翟村村部,阳翟村卫生所,"118.153831,24.713762",5230
10.0,1063.0,同安区祥平街道阳翟上楼里95号,同安区祥平街道阳翟村村卫生所,"118.134221,24.728041",5231
10.0,1064.0,同安区新民镇后宅村,同安区新民镇后宅村村卫生所,"118.117749,24.672458",5232
10.0,1065.0,同安区新民镇西塘村,同安区新民镇西塘村村卫生所,"118.112084,24.703668",5233
10.0,1086.0,同安莲花,73116部队卫生队,"118.05162,24.752423",5234
10.0,1096.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,"118.154183,24.731368",5235
10.0,1099.0,厦门市同安区祥平街道阳翟村同丙路东阳综合楼,厦门市同安区康悦药房,"118.14651,24.71231",5236
10.0,1122.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,"118.154183,24.731368",5237
10.0,1123.0,厦门市同安区梧侣村大社里631号和827号,厦门市同安区梧侣村大社里631号和827号,"118.11969,24.691847",5238
10.0,1124.0,厦门市同安区大同街道南门路158号、160、162号店面,厦门市同安区大同街道南门路158号、160、162号店面,"118.15432,24.729745",5239
10.0,1204.0,厦门市同安区祥平街道西溪里189号之808,厦门市同安区祥平街道西溪里189号之808,"118.1451,24.72494",5240
10.0,1205.0,厦门市同安区大同街道朝元村田中央里2号,厦门市同安区大同街道朝元村田中央里2号,"118.144459,24.737506",5241
10.0,1206.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,"118.154183,24.731368",5242
10.0,1208.0,厦门市同安区五显镇四林村黎仔林58号,厦门市同安区五显镇四林村黎仔林58号,"118.158735,24.767739",5243
10.0,983.0,金柄村村部,金柄村卫生所,"118.287605,24.771706",5244
10.0,985.0,诗坂村村部,诗坂村卫生所,"118.30085,24.720963",5245
10.0,986.0,村尾村村部,村尾村卫生所,"118.297989,24.737411",5246
10.0,988.0,东寮村村部,东寮村卫生所,"118.26651,24.710779",5247
10.0,989.0,凤路村村部,凤路村卫生所,"118.279129,24.754549",5248
10.0,991.0,新圩镇龙新路112号,新圩中心卫生院,"118.258412,24.736065",5249
10.0,993.0,庄垵村村部,庄垵村卫生所,"118.249146,24.70669",5250
10.0,1884.0,同安横溪路92号,同安博爱医院,"118.148875,24.656",5251
10.0,1886.0,同安祥平街道办事处（同安二十八中旁）,同安区祥平街道社区卫生服务中心,"118.134231,24.728043",5252
10.0,1890.0,"福建厦门同安区祥平街道阳瞿2路2号
","厦门市第三医院	供应室
","118.134221,24.728041",5253
10.0,1407.0,*翔安区新圩镇新霞北路48、50号,健康八五新圩店,"118.255922,24.739796",5254
10.0,1423.0,同安区霞辉路银城明珠毅达城市广场K栋103号（厦门市第三医院对面),好又惠同安西安分店,"118.144648,24.707984",5255
10.0,1581.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,慧仁药店,"118.154183,24.731368",5256
10.0,1897.0,"福建厦门同安区大同卫生松柏林街39号
","厦门市同安区大同街道社区卫生服务中心	仓库
","118.152599,24.733513",5257
10.0,1899.0,"福建厦门同安区五显镇玉显村
","厦门市同安区五显卫生院	药房
","118.163896,24.74293",5258
10.0,1902.0,"福建厦门同安区大同镇环城中路7号
","厦门市同安区中医医院	仓库
","118.1495,24.73475",5259
10.0,1906.0,"福建厦门同安区轮山路2号(梵天寺旁对面)
",海军闽海医院	药房 ,"118.158763,24.739726",5260
10.0,1914.0,"福建厦门新圩镇新路120号
",厦门市翔安区新圩中心卫生院	药房 ,"118.258965,24.734289",5261
10.0,1990.0,"福建厦门同安区洪塘镇塘村洪塘里226号
","厦门市同安区洪塘卫生院	药房
","118.199075,24.712813",5262
10.0,1383.0,同新社区,同新社区卫生服务站,"118.152084,24.728617",5263
10.0,1604.0,厦门市翔安区新圩镇新霞西路29-101号,厦门市翔安区彤勋药店,"118.249752,24.736525",5264
10.0,1981.0,"福建厦门大同凤山路
","厦门市同安区妇幼保健院	药房
","118.163391,24.722052",5265
10.0,1386.0,塘边,塘边卫生所,"118.119698,24.596043",5266
10.0,1387.0,五显上厝村,五显上厝村卫生所,"118.181816,24.759485",5267
10.0,1390.0,大乡,大乡卫生所,"118.284943,24.786921",5268
10.0,1887.0,"福建厦门同安区祥平街道阳瞿2路2号
","厦门市第三医院	仓库
","118.134221,24.728041",5269
10.0,1917.0,"厦门市同安区大同街道朝元路201号

","厦门市同安莲花供销合作社安康堂药局
","118.146474,24.738077",5270
10.0,1918.0,"福建厦门同安区大同街道东山路
",厦门和美家妇产医院,"118.149494,24.7475",5271
10.0,1919.0,"翔安新圩镇新霞南路245号
","厦门翔安瑞生西医外科诊所	药房
","118.256493,24.736444",5272
10.0,2074.0,厦门市同安区集安路796号6层,厦门弘康医疗器械有限公司,"118.141263,24.702106",5273
10.0,1985.0,"福建厦门同安区大同镇同集路
","同安区皮肤病防治院	设备科
","118.14,24.673682",5274
10.0,1424.0,同安区凤山路古龙御园57-58号店面,好又惠同安环西分店,"118.157765,24.726549",5275
10.0,2246.0,同安大轮山路2号 ,海军同安闽海医院(92403医院),"118.148875,24.656",5276
10.0,2247.0,"福建厦门同安区轮山路2号(梵天寺旁对面)
",海军闽海医院	药房 ,"118.158763,24.739726",5277
10.0,1781.0,福建同安祥平街道阳翟上楼里95号,同安祥平街道社区卫生服务中心,"118.242984,24.594706",5278
10.0,2836.0,*翔安区新圩镇新霞北路48、50号,健康八五新圩店,"118.255922,24.739796",5279
10.0,2851.0,思明区莲前东路643号,厦门市莲福堂药店有限公司,"118.163677,24.475407",5280
10.0,2904.0,无地址,厦门市思明区福祥堂药店,"118.169341545011,24.4819089491635",5281
10.0,2979.0,同安区祥平街道城南大街7号楼240号,厦门市同安吉平药店,"118.160019,24.723591",5282
10.0,2980.0,同安区大同街道朝元路201号,厦门市同安莲花供销合作社安康堂药局,"118.146474,24.738077",5283
10.0,2981.0,"厦门市同安区大同街道朝元路201号

","厦门市同安莲花供销合作社安康堂药局
","118.146474,24.738077",5284
10.0,2982.0,同安区莲花镇美浦村莲美街,厦门市同安灵燕药店,"118.061923,24.749239",5285
10.0,2983.0,同安祥平街道祥桥路祥路顶1号,厦门市同安区百翔药店,"118.140852,24.728987",5286
10.0,2984.0,同安祥平街道祥桥路祥路顶1号,厦门市同安区葆春堂药店,"118.140852,24.728987",5287
10.0,2985.0,同安区西柯村同安真奇美服装加工厂11号店面,厦门市同安区曾杨药店,"118.161201,24.667108",5288
10.0,2987.0,康浔村村部,康浔村卫生所,"118.17746,24.711489",5289
10.0,2988.0,碧岳村村部,碧岳村卫生所,"118.157745,24.729172",5290
10.0,2989.0,朝元村村部,朝元村卫生所,"118.139374,24.727215",5291
10.0,2990.0,环城北路892号,大同街道社区卫生服务中心总院,"118.157244,24.733853",5292
10.0,2991.0,顶溪头村部,顶溪头卫生所,"118.171394,24.722279",5293
10.0,2993.0,东宅村村部,东宅村卫生所,"118.191757,24.500561",5294
10.0,2996.0,同新社区,同新社区卫生服务站,"118.152084,24.728617",5295
10.0,2997.0,"福建厦门同安区大同卫生松柏林街39号
","厦门市同安区大同街道社区卫生服务中心	仓库
","118.152599,24.733513",5296
10.0,2998.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,同安区大同街道县口路A栋101店面二楼（老区政府对面）,"118.154183,24.731368",5297
10.0,2999.0,厦门市同安区新民镇乌涂村40号,厦门市同安区和东堂药店,"118.12555,24.711222",5298
10.0,3000.0,同安区大唐世家城南路162号,厦门市同安区恒丰堂药局,"118.147835,24.718591",5299
10.0,3002.0,洪塘镇洪塘村212号,洪塘卫生院,"118.19913,24.712909",5300
10.0,3005.0,石浔村村部,石浔村卫生所,"118.181992,24.692507",5301
10.0,3006.0,苏厝村村部,苏厝村卫生所,"118.188599,24.70751",5302
10.0,3011.0,新学村村部,新学村卫生所,"118.16497,24.741249",5303
10.0,3012.0,塘边,塘边卫生所,"118.119698,24.596043",5304
10.0,3015.0,大乡,大乡卫生所,"118.284943,24.786921",5305
10.0,3016.0,"福建厦门同安区洪塘镇塘村洪塘里226号
","厦门市同安区洪塘卫生院	药房
","118.199075,24.712813",5306
10.0,3017.0,厦门市同安区新民镇乌涂村溪仔尾里新村41号,厦门市同安区鸿鑫堂药房,"118.116935,24.690078",5307
10.0,3018.0,同安区城西路90号,厦门市同安区计划生育服务站,"118.145797,24.731607",5308
10.0,3019.0,同安区新民镇乌涂商业街下埔里416之11-12,厦门市同安区康济堂药店,"118.124096,24.70623",5309
10.0,3021.0,厦门市同安区新民镇西塘大厝里37号,厦门市同安区连好药房,"118.106171,24.70498",5310
10.0,3022.0,莲花镇后埔村卫生所,后埔村,"118.034686,24.767558",5311
10.0,3023.0,莲花镇军营村卫生所,军营村,"118.131954,24.624619",5312
10.0,3025.0,同安区莲花镇美埔村91号,莲花卫生院,"118.06455,24.746423",5313
10.0,3026.0,莲花镇罗溪村卫生所,罗溪村,"117.972957,24.806936",5314
10.0,3027.0,莲花镇美埔村卫生所,美埔村,"118.069843,24.744052",5315
10.0,3028.0,同安区莲花镇内田村卫生所,内田村,"117.970266,24.760466",5316
10.0,3029.0,莲花镇上陵村卫生所,上陵村,"117.999987,24.807407",5317
10.0,3031.0,澳溪卫生所,澳溪村,"118.061218,24.797085",5318
10.0,3032.0,莲花镇白交祠村卫生所,白交祠村,"118.131954,24.624619",5319
10.0,3033.0,莲花镇淡溪村卫生所,淡溪村,"118.131954,24.624619",5320
10.0,3034.0,莲花镇尾林村卫生所,尾林村,"117.998025,24.896846",5321
10.0,3038.0,瑶市卫生所,瑶市村,"118.072799,24.76276",5322
10.0,3039.0,莲花镇云埔村卫生所,云埔村,"118.067923,24.795989",5323
10.0,3040.0,莲花镇云洋村卫生所,云洋村,"118.131954,24.624619",5324
10.0,3041.0,莲花镇蔗内村卫生所,蔗内村,"118.131954,24.624619",5325
10.0,3042.0,厦门市同安区莲花镇云洋村,厦门市同安区莲洋药店,"118.080779,24.778514",5326
10.0,3043.0,同安区阳翟村烧灰社36号,厦门市同安区七兴堂药房,"118.142592,24.71439",5327
10.0,3044.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区仁安堂药店,"118.154183,24.731368",5328
10.0,3046.0,厦门市同安区新民镇四口圳村四口圳里321号,厦门市同安区腾玉堂药店,"118.137425,24.682255",5329
10.0,3048.0,前格村村部,前格村卫生所,"118.134995,24.831867",5330
10.0,3049.0,荏畲村村部,荏畲村卫生所,"118.078674,24.827524",5331
10.0,3052.0,褒美村村部,褒美村卫生所,"118.112457,24.80784",5332
10.0,3055.0,汀溪镇汀溪街423号,汀溪卫生院,"118.141972,24.767303",5333
10.0,3059.0,造水村村部,造水村卫生院,"118.198921,24.833887",5334
10.0,3061.0,同安区大同街道环城中路东溪花园2号座3-4号,厦门市同安区同善堂大药房,"118.158158,24.733121",5335
10.0,3062.0,厦门市同安区大同街道三秀路银城佳A号楼12号店,厦门市同安区文灶药店,"118.158,24.733213",5336
10.0,3064.0,后塘村村部,后塘村卫生所,"118.1978,24.793266",5337
10.0,3065.0,军村村部,军村卫生所,"118.203331,24.753397",5338
10.0,3068.0,垵炉村村部,垵炉村卫生所,"118.179512,24.749794",5339
10.0,3070.0,店仔村村部,店仔村卫生所,"118.23333,24.75456",5340
10.0,2502.0,同安区大同朝洋路815号,厦门监狱医院,"118.140518,24.743196",5341
10.0,2508.0,厦门市同安工业集中区湖里园25号第1层,厦门钜翔医药有限公司,"118.123162,24.701559",5342
10.0,2510.0,同安区大同街道城南大街,同安分院,"118.160019,24.723591",5343
10.0,2544.0,同安区阳翟二路2号,第三医院急诊药房,"118.147665,24.706072",5344
10.0,2545.0,同安区阳翟二路2号,第三医院门诊药房,"118.147665,24.706072",5345
10.0,2546.0,同安区阳翟二路2号,第三医院药库,"118.147665,24.706072",5346
10.0,2547.0,同安区阳翟二路2号,第三医院中心药房,"118.147665,24.706072",5347
10.0,2548.0,同安区阳翟二路2号,第三医院结核门诊药房,"118.147665,24.706072",5348
10.0,2549.0,"福建厦门同安区祥平街道阳瞿2路2号
","厦门市第三医院	仓库
","118.134221,24.728041",5349
10.0,2550.0,"福建厦门同安区祥平街道阳瞿2路2号
","厦门市第三医院	供应室
","118.134221,24.728041",5350
10.0,3439.0,同安区大同街道东山路,厦门天使妇产医院,"118.149494,24.7475",5351
10.0,3440.0,"福建厦门同安区大同街道东山路
","厦门天使妇产医院
","118.149494,24.7475",5352
10.0,3441.0,同安区城西路92号,厦门同安博爱医院,"118.146535,24.73129",5353
10.0,3442.0,乌涂商业街,乌涂商业街,"118.123604,24.710709",5354
10.0,3443.0,同安横溪路92号,同安博爱医院,"118.148875,24.656",5355
10.0,3445.0,同安区祥平街道城南东阳综合楼,厦门同安城南医院,"118.14651,24.71231",5356
10.0,3447.0,同安大同街道舒安里4之4号,厦门同安正义耳鼻咽喉科诊所,"118.14573,24.73371",5357
10.0,3456.0,新圩镇新霞南路245号,厦门翔安瑞生西医外科诊所,"118.256493,24.736444",5358
10.0,3457.0,"翔安新圩镇新霞南路245号
",厦门翔安瑞生西医外科诊所	药房 ,"118.256493,24.736444",5359
10.0,3476.0,厦门市美溪道思明工业园6-7号第三层,厦门中鹭医药有限公司,"118.15795,24.654215",5360
10.0,3479.0,厦门市同安区洪塘头一路136号黄金工业园2号厂房4楼南侧,同安仓库,"118.15574,24.65687",5361
10.0,3489.0,同安区大同街道凤山二里78号,同安妇幼保健院,"118.164127,24.722172",5362
10.0,3490.0,同安区新民镇后宅村橄榄树里13号,同安海水中医内科诊所,"118.120833,24.684323",5363
10.0,3491.0,*同安区梧侣商业城2-10号店面,同安胡凤珠西医内科诊所,"118.119765,24.690173",5364
10.0,3492.0,同安区祥平街道西桥路31号,同安康馨门诊部,"118.148577,24.727251",5365
10.0,3493.0,同安区大同镇同集路,同安皮肤病防治院,"118.14,24.673682",5366
10.0,3494.0,"福建厦门同安区大同镇同集路
","同安区皮肤病防治院	设备科
","118.14,24.673682",5367
10.0,3495.0,同安区汀溪镇褒美村,同安区汀溪镇褒美村村卫生所,"118.119991,24.790203",5368
10.0,3498.0,卿朴村村部,卿朴村卫生所,"118.157372,24.707205",5369
10.0,3501.0,西洪塘村村部,西洪塘村卫生所,"118.135078,24.700993",5370
10.0,3503.0,溪声村村部,溪声村卫生所,"118.128288,24.732018",5371
10.0,3504.0,同安祥平东256号银湖西路358号,祥平街道社区卫生服务中心,"118.134504,24.727497",5372
10.0,3506.0,阳翟村村部,阳翟村卫生所,"118.153831,24.713762",5373
10.0,3510.0,福建同安祥平街道阳翟上楼里95号,同安祥平街道社区卫生服务中心,"118.242984,24.594706",5374
10.0,3511.0,同安区祥平街道阳翟上楼里95号,同安区祥平街道阳翟村村卫生所,"118.134221,24.728041",5375
10.0,3512.0,同安祥平街道办事处（同安二十八中旁）,同安区祥平街道社区卫生服务中心,"118.134231,24.728043",5376
10.0,3513.0,同安区新民镇后宅村,同安区新民镇后宅村村卫生所,"118.117749,24.672458",5377
10.0,3514.0,同安区新民镇西塘村,同安区新民镇西塘村村卫生所,"118.112084,24.703668",5378
10.0,3536.0,同安莲花,73116部队卫生队,"118.05162,24.752423",5379
10.0,3080.0,五显上厝村,五显上厝村卫生所,"118.181816,24.759485",5380
10.0,3081.0,"福建厦门同安区五显镇玉显村
","厦门市同安区五显卫生院	药房
","118.163896,24.74293",5381
10.0,3083.0,官浔村村部,官浔村卫生所,"118.149117,24.654478",5382
10.0,3098.0,同安区城南大街新都花园号店面,厦门市同安区祥瑞堂药店,"118.146472,24.717035",5383
10.0,3099.0,厦门市同安区新民镇五侣村大社里206号和508号,厦门市同安区向阳堂药房,"118.116481,24.695696",5384
10.0,3100.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区欣仁安药店,"118.154183,24.731368",5385
10.0,3101.0,禾山村卫生所,禾山村,"118.108822,24.666297",5386
10.0,3103.0,后宅村卫生所,后宅村,"118.126489,24.676429",5387
10.0,3105.0,湖甘村卫生所,湖甘村,"118.105158,24.732839",5388
10.0,3109.0,四口圳村卫生所,四口圳村,"118.135498,24.682446",5389
10.0,3111.0,乌涂村卫生所,乌涂村,"118.124512,24.709806",5390
10.0,3112.0,梧侣村卫生所,梧侣村,"118.115929,24.691301",5391
10.0,3116.0,同安区新民镇乌涂村溪仔尾,新民卫生院,"118.134439,24.709878",5392
10.0,3119.0,厦门市同安区新圩镇凤路村,厦门市同安区新圩镇凤路村卫生所,"118.279129,24.754548",5393
10.0,3120.0,同安区祥平街道阳翟社区二房三里207号,厦门市同安区鑫安阁药店,"118.153454,24.711025",5394
10.0,3121.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区鑫德仁堂药局,"118.154183,24.731368",5395
10.0,3123.0,同安区城西路84、86、88号,厦门市同安区鑫佳健药店,"118.145493,24.731889",5396
10.0,3124.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区兴安堂药店,"118.154183,24.731368",5397
10.0,3125.0,*同安区阳翟村8队综合楼10号,厦门市同安区许进兴参燕药局,"118.153026,24.710943",5398
10.0,3126.0,*同安区祥平街道阳翟村1号,厦门市同安区雅芝林药店,"118.153026,24.710943",5399
10.0,3127.0,厦门市同安区新民镇捂侣村大社里631号和827号,厦门市同安区一丰大药房,"118.116481,24.695696",5400
10.0,3129.0,厦门市同安区新民镇四口圳村496号,厦门市同安区亿名药房,"118.134899,24.681996",5401
10.0,3130.0,同安区大同街道朝元路40号,厦门市同安区益生阁药行,"118.146835,24.739274",5402
10.0,3131.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,厦门市同安区永安堂药店,"118.154183,24.731368",5403
10.0,3132.0,同安区朝元路249号,厦门市同安区永善大药房,"118.146407,24.739288",5404
10.0,3133.0,同安区中山路150号,同安区中医医院放射科,"118.14965,24.734747",5405
10.0,3134.0,同安区中山路150号,同安区中医医院器械仓库,"118.14965,24.734747",5406
10.0,3135.0,同安区中山路150号,同安区中医医院西药房,"118.14965,24.734747",5407
10.0,3136.0,同安区中山路150号,同安区中医医院小药房,"118.14965,24.734747",5408
10.0,3137.0,同安区中山路150号,同安区中医医院药库,"118.14965,24.734747",5409
10.0,3138.0,"福建厦门同安区大同镇环城中路7号
","厦门市同安区中医医院	仓库
","118.1495,24.73475",5410
10.0,3139.0,同安区祥平街道祥平东路联谊花园8020号,厦门市同安玉春堂药店,"118.152788,24.724025",5411
10.0,3146.0,厦门市同安区新圩镇凤路村,厦门市翔安华弘堂药店,"118.279129,24.754548",5412
10.0,3263.0,金柄村村部,金柄村卫生所,"118.287605,24.771706",5413
10.0,3264.0,面前埔村部,面前埔卫生所,"118.249588,24.749569",5414
10.0,3266.0,诗坂村村部,诗坂村卫生所,"118.30085,24.720963",5415
10.0,3267.0,村尾村村部,村尾村卫生所,"118.297989,24.737411",5416
10.0,3269.0,东寮村村部,东寮村卫生所,"118.26651,24.710779",5417
10.0,3270.0,凤路村村部,凤路村卫生所,"118.279129,24.754549",5418
10.0,2877.0,同安区霞辉路银城明珠毅达城市广场K栋103号（厦门市第三医院对面),好又惠同安西安分店,"118.144648,24.707984",5419
10.0,2878.0,同安区凤山路古龙御园57-58号店面,好又惠同安环西分店,"118.157765,24.726549",5420
10.0,3556.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,"118.154183,24.731368",5421
10.0,3560.0,厦门市同安区祥平街道阳翟村同丙路东阳综合楼,厦门市同安区康悦药房,"118.14651,24.71231",5422
10.0,3569.0,厦门市同安区大同街道朝元村田中央里2号,厦门市同安区大同街道朝元村田中央里2号,"118.144459,24.737506",5423
10.0,3574.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,"118.154183,24.731368",5424
10.0,3576.0,厦门市同安区梧侣村大社里631号和827号,厦门市同安区梧侣村大社里631号和827号,"118.11969,24.691847",5425
10.0,3586.0,厦门市同安区大同街道南门路158号、160、162号店面,厦门市同安区大同街道南门路158号、160、162号店面,"118.15432,24.729745",5426
10.0,3589.0,厦门市同安区祥平街道西溪里189号之808,厦门市同安区祥平街道西溪里189号之808,"118.1451,24.72494",5427
10.0,3590.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,"118.154183,24.731368",5428
10.0,3592.0,厦门市同安区五显镇四林村黎仔林58号,厦门市同安区五显镇四林村黎仔林58号,"118.158735,24.767739",5429
10.0,3597.0,门市部同安,同安区,"118.085136,24.446281",5430
10.0,3609.0,同安莲花镇,73116部队,"118.071975,24.742129",5431
10.0,3610.0,同安区莲花镇窑市村,73158部队,"118.074065,24.762079",5432
10.0,3611.0,同安轮山路2号,92985部队,"118.161898,24.73907",5433
10.0,3622.0,集安路101路（湖里园区）,厦门群鑫机械工业有限公司,"118.117362,24.704678",5434
10.0,3630.0,*同安区大同街道县口路A栋101店面二楼（老区政府对面）7135818,慧仁药店,"118.154183,24.731368",5435
10.0,3636.0,厦门市翔安区新圩镇新霞西路36-38号,厦门市翔安区彤勋药店,"118.254775,24.738219",5436
10.0,3670.0,福建省厦门市同安区凤山二里78号,"厦门市同安区妇幼保健院	药房
","118.163391,24.722052",5437
10.0,3274.0,庄垵村村部,庄垵村卫生所,"118.249146,24.70669",5438
10.0,3277.0,"福建厦门新圩镇新路120号
","厦门市翔安区新圩中心卫生院	药房
","118.258965,24.734289",5439
10.0,3844.0,*同安区祥平街道阳宅村双溪口里12号（双溪口）,*同安区祥平街道阳宅村双溪口里12号（双溪口）,"118.139564,24.708486",5440
10.0,3953.0,同安区阳翟二路2号,手术室,"118.147665,24.706072",5441
10.0,4095.0,同安区阳翟二路2号,康复病房,"118.147665,24.706072",5442
10.0,3747.0,厦门市同安区集安路796号6层,厦门弘康医疗器械有限公司,"118.141263,24.702106",5443
10.0,4021.0,同安区阳翟二路2号,心内科,"118.147665,24.706072",5444
10.0,4022.0,同安区阳翟二路2号,康复门诊科,"118.147665,24.706072",5445
10.0,4023.0,同安区阳翟二路2号,普外科,"118.147665,24.706072",5446
10.0,4024.0,同安区阳翟二路2号,神经内科,"118.147665,24.706072",5447
10.0,4032.0,同安区阳翟二路2号,普外科一区,"118.147665,24.706072",5448
10.0,4033.0,同安区阳翟二路2号,普外二区,"118.147665,24.706072",5449
10.0,4034.0,同安区阳翟二路2号,普外三区,"118.147665,24.706072",5450
10.0,4035.0,同安区阳翟二路2号,肿瘤科,"118.147665,24.706072",5451
10.0,4036.0,同安区阳翟二路2号,皮肤科,"118.147665,24.706072",5452
10.0,4037.0,同安区阳翟二路2号,内分泌科,"118.147665,24.706072",5453
10.0,4041.0,同安区阳翟二路2号,妇产科,"118.147665,24.706072",5454
10.0,4042.0,同安区阳翟二路2号,病理科,"118.147665,24.706072",5455
10.0,4045.0,同安区阳翟二路2号,整形科,"118.147665,24.706072",5456
10.0,4046.0,同安区阳翟二路2号,胸外科,"118.147665,24.706072",5457
10.0,4723.0,同安区阳翟二路2号,呼吸一区,"118.147665,24.706072",5458
10.0,4017.0,同安区阳翟二路2号,急诊科,"118.147665,24.706072",5459
10.0,4018.0,同安区阳翟二路2号,ICU,"118.147665,24.706072",5460
10.0,4097.0,同安区阳翟二路2号,内镜室,"118.147665,24.706072",5461
10.0,4903.0,厦门同安环城北路184号,厦门同安永建中医内科诊所,"118.146836,24.734643",5462
10.0,4904.0,厦门同安环城北路184号,厦门同安永建中医内科诊所,"118.146836,24.734643",5463
10.0,3821.0,同安区祥平街道阳翟卫生所（治平，雅芝林附近）,同安区祥平街道阳翟卫生所（治平））,"118.153531,24.712204",5464
10.0,3822.0,同安区祥平街道阳翟卫生所（治平，雅芝林附近）,同安区祥平街道阳翟卫生所（治平））,"118.153531,24.712204",5465
10.0,3843.0,*同安区祥平街道阳宅村双溪口里12号（双溪口）,*同安区祥平街道阳宅村双溪口里12号（双溪口）,"118.139564,24.708486",5466
10.0,4263.0,同安区中山路150号供应室楼,供应室,"118.14965,24.734747",5467
10.0,4264.0,同安区中山路150号供应室楼,供应室,"118.14965,24.734747",5468
10.0,6827.0,厦门市同安区新民镇梧侣村下社里275号,同安工业集中区医院,"118.118791,24.69453",5469
10.0,6830.0,厦门市同发区竹坝华侨农场,竹坝卫生所,"118.204426,24.7758",5470
10.0,6828.0,同安区新民镇梧侣村综合楼,同安工业集中区医院,"118.117469,24.693033",5471
10.0,6829.0,厦门市同发区竹坝华侨农场,竹坝卫生所,"118.204426,24.7758",5472
10.0,6847.0,同安区阳翟二路2号住院部2楼,麻醉科,"118.147665,24.706072",5473
10.0,6851.0,厦门市同安区凤山路750号,厦门同安王黎玲西医儿科诊所,"118.16494,24.721593",5474
10.0,6852.0,厦门市同安区大同街道碧岳村五甲里200号,厦门同安王黎玲西医儿科诊所,"118.158546,24.736816",5475
