ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
12.0,2242106.0,中国（福建）自由贸易试验区厦门片区嘉崎一里7号110单元,（燕来福）御宗堂(厦门)药业有限公司,"118.116394,24.549406",4284
12.0,2242796.0,厦门市海沧区石塘东坑里140-106号,厦门拜瑞口腔门诊部有限公司,"118.042316,24.49477",4287
12.0,2239035.0,厦门市海沧区霞阳社区东路7-102号,厦门市海沧区霞阳社区东路7-102号,"118.02005,24.532404",4289
12.0,2241034.0,厦门市海沧区海沧街道囷瑶村石岑社10号,海沧区海沧街道囷瑶村卫生所,"117.981418,24.476029",4292
12.0,2239561.0,厦门市海沧区新垵东社306号-101号,厦门市海沧区新垵东社306号-101号,"118.006306,24.525861",4302
12.0,2238697.0,厦门市海沧区霞阳社区东路169-2-101号,厦门市海沧区霞阳社区东路169-2-101号,"118.019636,24.534406",4305
12.0,2238865.0,中国（福建）自由贸易试验区厦门片区海沧社区昌海路1-105号,中国（福建）自由贸易试验区厦门片区海沧社区昌海路1-105号,"117.982908,24.460869",4307
12.0,2238900.0,厦门市海沧区霞光路东里38-39号,厦门市海沧区霞光路东里38-39号,"118.024459,24.531544",4308
12.0,2238918.0,厦门市海沧区东孚街道山边社区崎头社36-1-101号,厦门市海沧区东孚街道山边社区崎头社36-1-101号,"117.91736,24.550051",4311
12.0,2238939.0,厦门市海沧区东孚街道山边村山边社97-101号,厦门市海沧区东孚街道山边村山边社97-101号,"117.924946,24.550953",4312
12.0,2238940.0,厦门市海沧区新垵村北片588-102号,厦门市海沧区新垵村北片588-102号,"118.001476,24.525992",4313
12.0,2238944.0,厦门市海沧区霞阳社区中路14-104号,厦门市海沧区霞阳社区中路14-104号,"118.01928,24.533188",4317
12.0,2238948.0,厦门市海沧区新垵村南片1-101号,厦门市海沧区新垵村南片1-101号,"117.997332,24.521963",4320
12.0,2238422.0,厦门市海沧区东孚镇山边村大庵4号,厦门市海沧区东孚镇山边村大庵4号,"117.927892,24.553958",4333
12.0,2241592.0,厦门市海沧区新阳街道第一农场湖头村109号（厦门市第一农场湖头村老人活动中心一楼西侧）,（燕来福）海沧区新阳街道第一农场,"117.944321,24.528779",4343
12.0,2242234.0,厦门市海沧区滨湖北二路60-138号,厦门荣榆堂药店有限公司,"118.031803,24.48027",4349
12.0,2238721.0,厦门市海沧区嵩屿南路89号,厦门市海沧区嵩屿南路89号,"118.036619,24.452832",4351
12.0,2238756.0,厦门市海沧区霞阳社区东路40-102号,厦门市海沧区霞阳社区东路40-102号,"118.02136,24.532246",4354
12.0,2238813.0,厦门市海沧区新垵村许厝69号一楼,厦门市海沧区新垵村许厝69号一楼,"118.014024,24.529886",4356
12.0,2239125.0,厦门市海沧区渐美村806-1号,厦门市海沧区渐美村806-1号,"118.023021,24.478078",4360
12.0,2240703.0,厦门市海沧区海富里305号,厦门海沧罗希铮中医科诊所,"118.031594,24.490189",4363
12.0,2239176.0,厦门市海沧区沧元路9号店面,厦门市海沧区沧元路9号店面,"118.033361,24.492974",4365
12.0,2239186.0,厦门市海沧区第一农场孚中央村1-4号,厦门市海沧区第一农场孚中央村1-4号,"117.963356,24.530881",4367
12.0,2239222.0,厦门市海沧区祥露社区西片61-1-101号,厦门市海沧区祥露社区西片61-1-101号,"117.981295,24.528695",4378
12.0,2239230.0,厦门市海沧区钟林南路83号之一,厦门市海沧区钟林南路83号之一,"118.029267,24.485737",4379
12.0,2239232.0,厦门市海沧区新阳街道祥露社区西片66-102号,厦门市海沧区新阳街道祥露社区西片66-102号,"117.981446,24.529027",4380
12.0,2239234.0,厦门市海沧区新垵村北片276号,厦门市海沧区新垵村北片276号,"117.999013,24.524887",4381
12.0,2239236.0,厦门市海沧区新光路270号,厦门市海沧区新光路270号,"118.010894,24.523373",4382
12.0,2239443.0,厦门市海沧区霞阳社区中路22-101号,厦门市海沧区霞阳社区中路22-101号,"118.019385,24.532953",4386
12.0,2239453.0,厦门市海沧区霞阳社区西路3-1-102号,厦门市海沧区霞阳社区西路3-1-102号,"118.017448,24.532063",4388
12.0,2238825.0,中国（福建）自由贸易试验区厦门片区滨湖一里208号111单元,中国（福建）自由贸易试验区厦门片区滨湖一里208号111单元,"118.031717,24.47676",4389
12.0,2238849.0,中国（福建）自由贸易试验区厦门片区嵩屿北三里92号107室,中国（福建）自由贸易试验区厦门片区嵩屿北三里92号107室,"118.034946,24.463467",4390
12.0,2242397.0,厦门市海沧区翁角西路2056号厦门生物医药产业园4号楼第4层02单元,（燕来福）-壹鼎众康(厦门)生物科技股份有限公司,"117.958358,24.522141",4395
12.0,2239269.0,厦门市海沧区霞阳社区西路181-2-103号,厦门市海沧区霞阳社区西路181-2-103号,"118.014602,24.5345",4397
12.0,2239270.0,厦门市海沧区新阳街道新垵西片158-1-102号,厦门市海沧区新阳街道新垵西片158-1-102号,"117.997564,24.526426",4398
12.0,2238526.0,厦门市海沧区新垵村西片27号,厦门市海沧区新垵村西片27号,"117.997407,24.526128",4408
12.0,2238527.0,厦门市海沧区滨湖东路234号,厦门市海沧区滨湖东路234号,"118.04712,24.48713",4409
12.0,2238528.0,厦门市海沧区海沧霞光东路36号,厦门市海沧区海沧霞光东路36号,"118.028125,24.528813",4410
12.0,2238531.0,厦门市海沧区霞阳村东路40号,厦门市海沧区霞阳村东路40号,"118.021342,24.532197",4413
12.0,2238532.0,厦门市海沧区青礁村大路社90-5号102室,厦门市海沧区青礁村大路社90-5号102室,"117.966222,24.47405",4414
12.0,2238535.0,厦门市海沧区新垵村北片706号,厦门市海沧区新垵村北片706号,"118.003222,24.523782",4417
12.0,2238536.0,厦门市海沧区石塘村埭头新村81-101号,厦门市海沧区石塘村埭头新村81-101号,"118.039631,24.496252",4418
12.0,2238537.0,厦门市海沧区石塘村南片192号,厦门市海沧区石塘村南片192号,"118.042289,24.496507",4419
12.0,2238538.0,厦门市海沧区新垵中路52号之27店铺,厦门市海沧区新垵中路52号之27店铺,"117.999359,24.521221",4420
12.0,2238539.0,厦门市海沧区渐美村217-6-102号,厦门市海沧区渐美村217-6-102号,"118.025848,24.480383",4421
12.0,2239402.0,福建省中国（福建）自由贸易试验区厦门片区建港路2288-6号101室,福建省中国（福建）自由贸易试验区厦门片区建港路2288-6号101室,"118.046223,24.452962",4426
12.0,2503934.0,厦门市海沧区海裕路198号公共卫生大楼305室,厦门市海沧区疾病预防控制中心,"118.040319,24.493183",4430
12.0,2511895.0,海沧区海仓街道慈济一里105号,沧江新城分中心,"117.985461,24.476802",4432
12.0,2246651.0,厦门市海沧区海沧大道569号2906单元,厦门海沧安睦多康内科诊所有限公司,"118.039953,24.475405",4440
12.0,2246683.0,福建省厦门市海沧区海沧大道569号（厦门中心大厦）F座29层,厦门海沧安睦多康内科诊所有限公司,"118.037333,24.470718",4441
12.0,2957848.0,厦门市海沧区莲花社区莲花社215-101号,厦门市海沧区莲花社区莲花社215-101号,"117.937161,24.555711",4445
12.0,2873094.0,厦门市海沧区沧虹路303号12-13室,厦门海沧齐安沧虹口腔门诊部,"118.037025,24.497669",4448
12.0,2816518.0,厦门市海沧区沧湖东一里234号,厦门市海沧区沧湖东一里234号,"118.04707,24.487194",4450
12.0,2581453.0,厦门市海沧区新阳街道新垵村东社430-102号,厦门聚和悦药业有限公司,"118.008381,24.526641",4453
12.0,2876275.0,厦门市海沧区海农北里27号,厦门市海沧区海农北里27号,"118.000605,24.491407",4458
12.0,3184758.0,厦门市海沧区新垵村北片546-101号,厦门市海沧区新垵村北片546-101号,"118.001402,24.524159",4461
12.0,3243930.0,委托厦门片仔癀宏仁医药有限公司(仓库地址：厦门市海沧区马青路95号之2)配送,委托厦门片仔癀宏仁医药有限公司(仓库地址：厦门市海沧区马青路95号之2)配送,"118.021828,24.520124",4464
12.0,3404170.0,厦门市海沧区沧翔路136号,厦门市海沧区沧翔路136号,"118.031755,24.495376",4465
12.0,3151037.0,福建省厦门市海沧区新阳北路1668-2号110-1,厦门爱娃孕婴用品有限公司,"118.00934,24.530381",4468
12.0,3152456.0,厦门市海沧区马青路2001号1号楼,厦门出入境边防检查总站警务保障中心诊所,"118.030802,24.495855",4470
12.0,2996785.0,厦门市海沧区兴港一里231号、232号,厦门市海沧区兴港一里231号、232号,"118.025842,24.486808",4473
12.0,2928792.0,厦门市海沧区海裕路198号 ,厦门市海沧区妇幼保健院,"118.040305,24.492934",4475
12.0,2781319.0,厦门市海沧区新阳北路1888-1号101,厦门艾优视视光医疗科技有限公司新阳眼科诊所,"118.010602,24.529655",4478
12.0,3404098.0,厦门市海沧区兴港六里8-115号,(燕来福)厦门市海沧区李泓森中医科门诊部,"118.027261,24.47173",4482
12.0,3404137.0,厦门市海沧区霞阳社区中路161-106号,霞阳分店,"118.018893,24.532197",4484
12.0,3237870.0,中国（福建)自由贸易试验区厦门片区兴港路2012号海沧体育中心沿湖商业街A123、A125商铺,厦门海沧片仔癀宏仁中医门诊部,"118.030795,24.471078",4485
12.0,3291267.0,厦门市海沧区新垵村东社306-101号,(燕来福)厦门市济同堂药业有限公司,"118.006465,24.526",4488
7.0,385.0,厦门市同安区美溪道同安工业园12号202室东侧,厦门天奎医药有限公司(股份厦门),"118.158741,24.658134",4489
7.0,411.0,*湖里区塘边社,厦门致和堂药房有限公司,"118.115478,24.508361",4490
7.0,433.0,厦门市湖里区长虹路33号象屿工业厂房B栋5层,福建国大药房连锁有限公司(股份厦门),"118.100357,24.519862",4491
7.0,42.0,厦门市同安区洪塘头一路136号黄金工业园2号厂房4楼南侧,厦门中益药业有限公司,"118.15574,24.65687",4492
7.0,66.0,湖里区殿前街道殿前4136号,厦门湖里开发中医内科诊所,"118.109377,24.526806",4493
7.0,67.0,湖里区湖里街道兴隆街道470.472.474号,厦门湖里穅乐门诊部有限公司,"118.09397,24.506962",4494
7.0,69.0,湖里区湖里街道和悦里46号,厦门湖里令中西医诊所,"118.100553,24.515016",4496
7.0,70.0,湖里区湖里街道南山路290号,厦门湖里玛莉妇科门诊部,"118.117315,24.504269",4497
7.0,73.0,湖里街道嘉园路111号之一,厦门湖里齐安芙蓉苑门诊部有限公司,"118.113445,24.518154",4498
7.0,80.0,湖里街道塘边90号,厦门湖里仁贵诊所,"118.118,24.507327",4499
7.0,82.0,湖里区殿前街道长浩二里长虹路57号,厦门湖里淑女诊所,"118.104347,24.526161",4500
7.0,86.0,湖里区殿前街道长浩路18号,厦门湖里迈飞门诊部有限公司（股份厦门）,"118.106887,24.522668",4501
7.0,91.0,湖里区殿前街道殿前社2541-117、118、119号,"厦门湖里永慷门诊部有限公司
","118.105785,24.528536",4502
7.0,92.0,湖里区殿前街道高殿四组4004,厦门湖里永乐门诊部,"118.118697,24.535423",4503
7.0,122.0,厦门市湖里区湖里大道56号第二层S1单元、第九层S1单元东侧,厦门绿金谷国际健康产业股份有限公司(股份厦门),"118.107917,24.510814",4504
7.0,137.0,厦门市湖里区湖里大道54号第三层S1单元之二,厦门市德丰堂药业有限公司(股份厦门） ,"118.107495,24.511143",4506
7.0,189.0,湖里区长乐路322号,厦门市湖里区德缘堂正记行,"118.105871,24.521676",4508
7.0,191.0,湖里华昌路178号之四,厦门市湖里区福安堂药局,"118.098571,24.515824",4509
7.0,192.0,厦门市湖里区殿前新禾路7之13号,厦门市湖里区福昌堂药店,"118.111321,24.530136",4510
7.0,198.0,海天路105号之一,厦门市湖里区海天药局,"118.101484,24.504789",4511
7.0,200.0,厦门市湖里区殿前社1069号,厦门市湖里区宏恩堂药店,"118.109611,24.528442",4512
7.0,202.0,厦门市湖里区华昌路60号之一,厦门市湖里区华昌药局,"118.097644,24.506916",4513
7.0,204.0,湖里区兴隆路455号,厦门市湖里区华鸽药房,"118.119089,24.507576",4514
7.0,209.0,湖里区殿前村四组4006号,厦门市湖里区济德堂药店,"118.102575,24.529131",4516
7.0,212.0,湖里区殿前5102号,厦门市健博士药店有限公司（股份厦门）,"118.114152,24.527892",4517
7.0,216.0,湖里区南山路434号2、3店里,厦门市湖里区康乐药局,"118.117229,24.503799",4518
7.0,217.0,南山路272号02室,厦门市湖里区康乐益古老药局,"118.115165,24.505176",4519
7.0,223.0,湖里区嘉园路85号之三,厦门市湖里区利康堂药店,"118.112656,24.51769",4520
7.0,225.0,湖里区华昌路古龙公寓1号楼153之10、11号,厦门市湖里区美信德善堂药房,"118.098169,24.515329",4521
7.0,226.0,厦门市湖里区塘边社86-2号,厦门培德药业有限公司,"118.118328,24.507637",4522
7.0,228.0,厦门市湖里区海天路118-10、118-11号,厦门市普济堂药业有限公司,"118.101074,24.503851",4523
7.0,230.0,湖里区嘉园路109号,厦门市湖里区齐安药房,"118.11336,24.518122",4524
7.0,231.0,厦门市湖里区马垅社二组90号之二,厦门市湖里区泉生堂药店,"118.117315,24.513785",4525
7.0,232.0,湖里区湖里街南片81号,厦门市湖里区泉心堂药店,"118.095723,24.505862",4526
7.0,240.0,殿前村5组123号店面,厦门市湖里区神鹭药局,"118.114192,24.527507",4528
7.0,243.0,殿前社4107号,厦门市湖里区添和祥药房,"118.108513,24.530817",4529
7.0,249.0,湖里区凤湖街4号之一,厦门市湖里区祥众大药房,"118.09678,24.508527",4530
7.0,255.0,湖里区南山路105-106号,厦门市湖里区鑫天德参茸药房,"118.104546,24.501894",4531
7.0,257.0,湖里长虹路330号之二,厦门市湖里区延康药店,"118.104598,24.52555",4532
7.0,258.0,湖里区殿前1127号,厦门市湖里区益生源药房,"118.109567,24.529345",4533
7.0,260.0,厦门市湖里区乌石浦5号路A2店面,厦门市湖里区元生堂药店,"118.131958,24.50682",4534
7.0,262.0,湖里区嘉园路132号店面,厦门市湖里区长生堂药房,"118.11429,24.518275",4535
7.0,264.0,湖里区寨上2032号,厦门市湖里区众健堂药店,"118.103719,24.522632",4536
7.0,265.0,厦门市湖里区嘉园路90号,厦门市湖里区众仁堂药房,"118.112895,24.517343",4537
7.0,269.0,湖里区湖里街道湖里南片73号,厦门市湖里新湖门诊部,"118.095372,24.505818",4538
7.0,515.0,湖里区街道凤湖街38号,湖里瑞英西医内科诊所,"118.09523,24.50646",4539
7.0,516.0,湖里区殿前街道寨上2092号,湖里振大门诊,"118.10315,24.523909",4540
7.0,519.0,湖里大道22号,湖里大道22号,"118.097839,24.510456",4541
7.0,520.0,湖里区殿前街道寨上二组2001号2号店,集美华山中医内科诊所,"118.104917,24.521665",4542
7.0,584.0,5207878厦门市海沧区霞飞路18号原通士达工业园办公楼第二层,公司总部,"118.020037,24.519045",4545
7.0,585.0,厦门市湖里区南山路403号,厦门宏仁医药有限公司1,"118.119364,24.505584",4546
7.0,597.0,湖里区湖里街道湖里大道80号,厦门燕来福医院有限公司,"118.113014,24.511255",4551
7.0,598.0,湖里区禾山街道县后166号,厦门湖里焕成诊所,"118.15321,24.525099",4552
7.0,599.0,湖里区殿前街道殿前菜市场6号,厦门湖里惠爱门诊部,"118.110618,24.528734",4553
7.0,600.0,高崎新村3142号,厦门湖里惠芬中医内科诊所,"118.122456,24.544178",4554
7.0,683.0,厦门市湖里区高殿村前社三组（第七层）东侧,聚德堂仓库,"118.11456,24.530153",4556
7.0,689.0,湖里区华泰路12号之一,厦门市明光堂药房有限公司,"118.105055,24.502965",4557
7.0,1400.0,*湖里区嘉园路82号之15号商场,健康八五怡景店,"118.112019,24.516812",4560
7.0,1417.0,*湖里区嘉园路96号,健康八五十九分店,"118.113101,24.517507",4561
7.0,1974.0,湖里区禾山街道枋湖东二路59号,办公室,"118.150177,24.511514",4563
7.0,2028.0,厦门市湖里区湖里大道43号东四层,公司总部,"118.105088,24.51184",4564
7.0,1817.0,福州厦门湖里海天路55号,湖里南山门诊部,"118.098515,24.504723",4565
7.0,1401.0,*湖里区南山路289号康乐新村A3组团农贸市场一层,健康八五康乐店,"118.116857,24.505224",4567
7.0,1419.0,湖里兴隆路85号之13（博士山庄对面）,好又惠博士山庄分店,"118.110883,24.509165",4568
7.0,1430.0,湖里区翔鹭花城B区店面长浩路258号之一、二,好又惠翔鹭分店,"118.104768,24.525197",4569
7.0,2320.0,*思明区文屏路111号二楼之三,厦门佰康大药房连锁有限公司,"118.115914,24.458472",4576
7.0,1816.0,"福建厦门湖里区湖里大道82号
","厦门湖里华兴医院
","118.112648,24.511724",4578
7.0,1826.0,福建厦门湖里街道兴隆路470号,湖里康乐门诊部,"118.117658,24.506864",4579
7.0,1867.0,福建厦门湖里街道南山路228号之一,厦门市湖里开发中医内科诊所,"118.11241,24.503985",4580
7.0,2659.0,厦门市湖里区兴隆路582号之二,厦门市湖里区富兴原药店,"118.12294,24.509118",4585
7.0,2827.0,*湖里区南山路403号401室西侧之二A单元,厦门市健康八五医药有限公司,"118.11572,24.50379",4614
7.0,2445.0,湖里区江头街道园山南路886号之9-10号,厦门湖里进生西医内科诊所,"118.13374,24.507091",4631
7.0,2452.0,湖里区湖里街道南山路298号,厦门湖里玛莉妇科门诊部,"118.117324,24.505183",4638
7.0,2466.0,江头蔬菜批发市场店面17号,厦门湖里厦集诊所,"118.134216,24.499954",4644
7.0,2475.0,湖里区禾山街道围里社588号,厦门湖里依泉西医内科诊所,"118.147191,24.529925",4650
7.0,2478.0,殿前街道殿前路口35号,厦门湖里永康门诊部,"118.108627,24.52585",4651
7.0,2480.0,湖里禾山街道安兜1号,厦门湖里玉梅诊所,"118.136134,24.522914",4653
7.0,2483.0,厦门市湖里区枋湖村内仓库（建发纸业仓库第三层）,厦门晖晟医药有限公司,"118.130572,24.523826",4654
7.0,2525.0,湖里区殿前街道嘉禾路598号,厦门湖里马垅医院,"118.117385,24.519514",4656
7.0,3438.0,厦门市湖里区南山路466号六楼C座,厦门天奎医药有限公司,"118.118436,24.504314",4657
7.0,3353.0,厦门市湖里区高殿路9号五楼综合科,殿前社区药房,"118.110804,24.532742",4661
7.0,4846.0,"厦门市湖里区殿前社2534-2号201室之一
",厦门仁心红药房有限公司,"118.106768,24.527533",4669
7.0,4247.0,湖里街道兴隆路27号,厦门信达股份有限公司卫生所,"118.099667,24.509249",4695
7.0,4845.0,*厦门市湖里区五通工业区9号五楼A区西侧II单元,厦门仁心红药房有限公司,"118.189769,24.514986",4703
7.0,12667.0,湖里区华泰路3号,股份门市部,"118.103387,24.503935",4714
7.0,12902.0,厦门市湖里区殿前社区5149-101号 ,殿前分店,"118.095112,24.507041",4716
7.0,12908.0,厦门市湖里区殿前社2534-2-104号,高殿分店,"118.106571,24.526993",4718
7.0,13134.0,厦门市湖里区宜宾路92-98号,厦门市儿童医院,"118.112154,24.505681",4719
7.0,14218.0,厦门现代物流园区长虹路33号四层B单元,5楼仓库,"118.100123,24.519776",4720
7.0,12880.0,湖里区湖里北片144号之三,兴港分店,"118.094623,24.508246",4721
7.0,12816.0,厦门市湖里区嘉园路82号之六,怡景分店,"118.111765,24.516864",4722
7.0,12819.0,湖里区殿前社4036-101号,殿东分店,"118.112061,24.525739",4723
7.0,12824.0,厦门市湖里区宜宾路58号之2店面,宜宾路分店,"118.110027,24.506248",4724
7.0,13119.0,湖里区宜宾路92-98号儿童医院,门诊3楼,"118.111873,24.506006",4725
7.0,13154.0,湖里区嘉园路121号之三,大地双语民办幼儿园,"118.114026,24.518547",4727
7.0,12833.0,厦门市湖里区寨上社2235-104号、2235-105号,寨上分店,"118.102711,24.523599",4729
7.0,19236.0,厦门市湖里区海天路102-4号,海天路分店,"118.10148,24.50435",4730
7.0,20338.0,货票送湖里区湖里大道45号二层,厦门市绿茵,"118.10457,24.512423",4732
7.0,31533.0,厦门市同安区美禾三路200号之一,福建国大药房连锁有限公司,"118.122295,24.653878",4733
7.0,22103.0,厦门市湖里区华泰路88号第五层西侧之一,厦门文灶药店连锁有限公司,"118.106354,24.509684",4737
7.0,28470.0,厦门市湖里区寨上一组1012号之一,厦门市湖里区群康堂药店,"118.10109,24.52531",4741
7.0,30504.0,厦门市湖里区南山路105-1号、105-106号二楼,厦门湖里瑞来春堂中医门诊部有限公司,"118.104559,24.501874",4742
7.0,31027.0,厦门市湖里区湖里大道6-8号5A单元东侧A-F,三明,"118.096215,24.510697",4756
7.0,31064.0,厦门市湖里区殿前社4107号,药房,"118.108514,24.530817",4760
7.0,31225.0,厦门市湖里区殿前五组综合楼二层3号店面,海峡两岸,"118.111793,24.528406",4765
7.0,23782.0,厦门市湖里区高殿村殿前社三组冠华大厦7楼东侧,厦门德众堂药房有限公司（股份厦门）,"118.112877,24.523041",4769
7.0,28011.0,湖里区殿前街道殿前三组3076号一层店面第1间,厦门湖里贺小平中西医结合诊所,"118.10988,24.524813",4791
7.0,34574.0,厦门市思明区前埔东路579号第二层B、C单元,厦门市莲福堂药店有限公司,"118.178335,24.480151",4797
7.0,28771.0,厦门市湖里区湖里大道45号-47号（9号厂房）3A-A1,厦门国健医药有限公司（股份厦门）,"118.105064,24.512797",4801
7.0,32410.0,厦门市湖里区长乐路350号2091单元,厦门市绿茵试剂玻仪有限公司,"118.107941,24.523684",4813
7.0,53393.0,厦门市湖里区湖里大道55-57号第二层中部(18#厂房),厦门市百泰医药有限公司.,"118.106448,24.509559",4814
7.0,51432.0,福建省厦门市湖里区长虹路33号象屿工业厂房,药库,"118.09943,24.52007",4816
7.0,53159.0,湖里华光路2号（红楼）,（燕来福）神盾（厦门）物业服务有限公司,"118.113021,24.516424",4817
7.0,50301.0,湖里区湖里街道兴隆路470、472、474号,公司仓库,"118.117657,24.506864",4818
7.0,53312.0,厦门市湖里区湖里大道28号第三层西3F单元,海峡两岸,"118.100135,24.511153",4822
7.0,53324.0,厦门市湖里区华昌路132号联发华美空间A3物业服务中心,燕来福,"118.099427,24.512939",4823
7.0,44313.0,厦门市湖里区寨上一组1009号之二,厦门市逸豪药业有限公司（股份厦门）,"118.101605,24.525182",4825
7.0,42073.0,湖里区殿前1110号,厦门晴亮药店有限公司（股份厦门）,"118.109159,24.530101",4826
7.0,44493.0,湖里区湖里街道海天路39-13号（一层、二层、三层）,厦门湖里永兴门诊部（股份厦门）,"118.097183,24.505714",4827
7.0,40114.0,厦门市湖里区悦华路143号之二5B单元,厦门正鸿堂药房有限公司(股份厦门）,"118.110277,24.514338",4835
7.0,38410.0,"厦门市湖里区海天路102号B4、B5单元
",海天路分店,"118.101549,24.50435",4836
7.0,56504.0,湖里农行（信达免税商场旁边）,燕来福,"118.186897,24.512506",4837
7.0,35650.0,仙洞路9号,湖里社区仙洞点药房,"118.114381,24.504741",4840
7.0,56907.0,厦门国际航运中心A区505室,燕来福,"118.091727,24.512216",4841
7.0,47819.0,厦门市湖里区悦华路215号一号厂房第一层（西侧）,仓库,"118.115982,24.516508",4843
7.0,39813.0,湖里区湖里街道华昌路134号客家大厦第2层201-206单元,厦门湖里幸福康门诊部,"118.09894,24.514376",4856
7.0,199528.0,湖里区南山路272号01单元C店面、南山路272号02室C区,厦门市湖里区康乐益古老药局,"118.115731,24.505163",4858
7.0,186135.0,湖里区殿前街道悦华路176-178号店面,厦门湖里德医馆门诊部（股份厦门）,"118.116973,24.514684",4859
7.0,292879.0,悦华路4号 兴华居委会隔壁,湖里社区兴华点药房,"118.097328,24.513571",4864
7.0,292769.0,厦门市湖里区长虹路389号之一,厦门市京瑞堂药业有限公司,"118.105096,24.526377",4866
7.0,271153.0,厦门市湖里区悦华路151号1号办公楼第五层510单元,厦门艾德尔医疗科技有限公司,"118.113832,24.516004",4868
7.0,320179.0,湖里区湖里街道海天路62、64、66号,厦门湖里叮铃医生第四门诊部有限公司 ,"118.099833,24.504379",4871
7.0,340313.0,厦门市湖里区殿前一路奋发第七号楼17号,高殿二分店,"118.107042,24.527555",4872
7.0,392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼,厦门湖里天伦医院有限公司(股份厦门）,"118.09645,24.507698",4878
7.0,392602.0,厦门市湖里区殿前街道高殿文化中心旁,厦门市湖里区殿前街道社区卫生服务中心（殿前点）,"118.111138,24.528157",4881
7.0,395220.0,湖里区寨上二组2032号,厦门市众健堂药业有限公司(股份厦门）,"118.10359,24.522482",4882
7.0,399819.0,湖里区殿前街道马垅社163号,厦门湖里玉珠西医内科诊所（股份厦门）,"118.116829,24.513042",4886
7.0,621155.0,厦门市湖里区南山路289号101室,厦门市杏缘堂大药房有限公司,"118.116892,24.505184",4919
7.0,634650.0,厦门市湖里区高殿路10号C518单元,厦门盈融商贸,"118.109091,24.53434",4920
7.0,540008.0,重症监护,重症监护,"118.111820001619,24.5063693422566",4922
7.0,1062712.0,湖里区殿前街道悦华路255号，257号一层,厦门湖里友好口腔门诊部（股份厦门）,"118.117068,24.515142",4924
7.0,1126391.0,湖里区湖里街道南山路358号之二,厦门湖里明山口腔门诊部（股份厦门）,"118.121672,24.506304",4925
7.0,1103383.0,湖里区殿前街道高崎新村3069号,厦门湖里先怀西医内科诊所(股份厦门）,"118.122151,24.545289",4926
7.0,1158134.0,湖里区湖里街道南山路292号之一一楼,厦门湖里国华口腔科诊所（股份厦门）,"118.117448,24.504297",4927
7.0,1185186.0,湖里区湖里街道海天路3号101,厦门湖里立群口腔科诊所(股份厦门）,"118.092908,24.504843",4928
7.0,1185180.0,湖里区殿前街道寨上社1203之一,厦门湖里相军口腔诊所(股份厦门）,"118.105372,24.523005",4930
7.0,1185181.0,湖里区湖里街道湖里街27号二楼,厦门湖里雅彬口腔门诊部(股份厦门）,"118.095166,24.507086",4931
7.0,1152282.0,湖里区殿前街道高崎北二路67号之A16店一层、二层,厦门湖里鸿文西医内科诊所(股份厦门）,"118.118038,24.543255",4933
7.0,1158087.0,厦门市湖里塘边社220号一楼,厦门力诚心药房有限公司（股份厦门）,"118.116039,24.507622",4934
7.0,1087861.0,湖里区殿前街道殿前二组2142号,厦门湖里刘云口腔科诊所(股份厦门）,"118.1086,24.528227",4935
7.0,1085950.0,厦门市湖里区殿前社4188号-103,厦门市湖里区聚参堂药店（股份厦门）,"118.114703,24.524271",4936
7.0,1464109.0,湖里区湖里街道南山路403号一层07单元店面,厦门湖里华泽口腔门诊部（股份厦门）,"118.11607,24.503743",4937
7.0,1610552.0,湖里区湖里街道海天路295号2A单元，295号第二层B、C、D、E、F、G单元,厦门湖里常十橙口腔门诊部有限公司,"118.104033,24.504686",4938
7.0,1235427.0,湖里区湖里街道嘉园路49-D01、47-104、49-203室,厦门湖里铖品口腔门诊部,"118.110795,24.516896",4939
7.0,1579982.0,湖里区湖里街道南山路375号202室,厦门湖里曾丽萍口腔诊所,"118.113639,24.503738",4941
7.0,1449120.0,厦门市湖里区海天路94号之二3号,厦门市鸿源堂药业有限公司,"118.100756,24.504408",4942
7.0,1700002.0,湖里区殿前街道马垅社191号一楼,厦门湖里杨琼西医内科诊所,"118.116333,24.513903",4943
7.0,1703458.0,厦门市湖里区兴隆路396-8,厦门湖里周光浩中医诊所,"118.115613,24.506814",4944
7.0,1244805.0,湖里区湖里街道南山路277号之1一楼01单元、277号之一201单元、277号之一202单元,厦门湖里陈氏雅美口腔门诊部,"118.116399,24.504262",4945
7.0,1670030.0,湖里区殿前街道长浩路258号,厦门湖里长宁康口腔门诊部,"118.104259,24.524505",4946
7.0,1743301.0,湖里区殿前街道长浩一里路73号101室,厦门湖里华妙口腔门诊部,"118.105844,24.524206",4947
7.0,1331665.0,厦门市湖里区兴隆路31号信宏大厦B805,厦门风向贸易有限公司,"118.100438,24.509406",4948
7.0,1684723.0,湖里区湖里街道海天路118号F8单元,厦门湖里科隆壹口腔门诊部有限公司,"118.101021,24.50397",4953
7.0,1781056.0,湖里区湖里街道嘉园路82-5,厦门湖里诗梨口腔门诊部,"118.111516,24.516759",4957
7.0,2036839.0,厦门市湖里区长虹路33号404、405-2、511、512、513单元,福建国大医药有限公司,"118.101389,24.519583",4960
7.0,2208325.0,厦门市湖里区殿前街道殿前一组1187号,厦门湖里冯标中医(综合)诊所,"118.109461,24.528991",4964
