ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
15,31556,"福州市仓山区建新北路152号#厂房第4层
",SM 仓库,"119.25443,26.053143"
15,31557,福州市台江区八一七中路835号嘉兴小区5号楼二层,仓库1,"119.306656,26.057715"
15,31558,福州市台江区八一七中路835号嘉兴小区5#楼三层,福州常春药业有限公司1,"119.306656,26.057715"
15,31559,福州市金山工业集中区金山大道618号46座三层,药库QZ,"119.240026,26.055062"
15,31560,福州市晋安区琯尾街101号,第1分店,"119.319246,26.091044"
15,31561,福建省福州市台江区茶亭街道八一七中路217号君临盛世茶亭地块六商业综合楼1层09店面,第十八分店,"119.301253,26.066692"
15,31562,福州市鼓楼区东水路19号（超大超市左侧）,第四分店,"119.315361,26.086556"
15,31563,福州市鼓楼区安泰街道乌山支路26号乌山苑2#楼06店面,第十分店,"119.299964,26.075263"
15,31564,福州市鼓楼区西洪路392号洪腾新村1号楼1号、2号店面,第十一分店,"119.277976,26.082635"
15,31565,福州市台江区交通路三源花园玫瑰阁6#店面,第七分店,"119.30393,26.067173"
15,31566,福州市台江区宁化路保兴路新村西座30号店面,第八分店,"119.293571,26.058349"
15,31567,福州市晋安区洋下新村125-127号配套房11号店,第五分店,"119.315368,26.100364"
15,31568,福州市仓山区下藤路福圆苑8座1层02号店面,第六分店,"119.325075,26.043304"
15,31569,福州市仓金山街道洪湾中路10号吉元小区（二区）1#楼1层01店面,第2分店,"119.24917,26.04879"
15,31570,福州市鼓楼区铜盘路228号-232号店	,第3分店,"119.282054,26.102025"
15,31571,长乐市航城街道新乐花园6#楼10号、11号店面	,第17分店,"119.507865,25.955219"
15,31572,闽侯县尚干镇洋中村,第12分店,"119.379844,25.92474"
15,31573,闽侯县尚干镇中心街贵和楼	,第19分店,"119.373427,25.918786"
15,31574,福州市台江区排尾路229号联邦广场第6座地上1层03号店面	,同德分店,"119.330407,26.055266"
15,31575,福州市闽侯县上街镇建平路95号B座6楼,（燕来福）福州三和堂医药连锁有限公司,"119.18463,26.049773"
15,31576,319228华泰路3号,湖里公司,"113.286453,22.47233"
15,31577,福州市仓山区建新镇金山大道618号金山工业园区桔园洲园53#楼1层02工业厂房、2层02工业厂房 ,国药控股福州有限公司2,"119.241259,26.052906"
15,31595,闽侯县甘蔗镇山前军民路24号73896部队院内,南联供应站,"119.150866,26.153461"
15,30786,福建省福州市817中路602号,门诊药房,"119.304601,26.062287"
15,34246,4365324福建福州鼓楼新权南路12号金福商厦1号503.504,福州鹭燕中宏医药有限公司,"119.304385,26.074768"
15,25651,福州市仓山区金山建新北路161号（弘成塑胶厂内）,福州年年医疗科技有限公司,"119.255443,26.053194"
15,24851,福州市仓山区建新镇红江路2号金山工业集中区浦上工业区B区38#楼2层西侧，3层,福州同春医疗用品,"119.264754,26.021437"
15,26857,,指定地点,"114.722944,41.142976"
15,29272,福建省福州市闽侯县上街镇建平路99号高速物流园2号仓库第二层,中邮恒泰药业有限公司（股份厦门）,"119.182195,26.049959"
15,30776,福州市台江区达道路190号（门诊）,门诊,"119.31224,26.059752"
15,30777,福建省福州市817中路602号,西药库,"119.304601,26.062287"
15,30778,福州市鼓楼区西洪路243号,西药库,"119.284018,26.08508"
15,30779,福州市闽侯县上街镇邱阳西路1号,西药库,"119.177967,26.072695"
15,30852,闽侯县县城入口处,药库,"119.131725,26.150047"
15,30884,台江区延平路103号13-14,药库,"119.300652,26.052093"
15,30885,仓山区麦园路52号,药库,"119.31564,26.043298"
15,30867,福州市仓山区盖山镇郭宅桥西40号/盖山镇义序中亭村3号,药库,"119.325563,25.998058"
15,30868,福清市渔溪镇阳路37号，渔溪镇中心街196号,药库,"119.297228,25.601809"
15,30869,仓山区临江新天地福江苑8#-9#楼一层,药库,"119.334048,26.044114"
15,30930,闽清县坂东镇坂东新街88号,药库,"118.774428,26.107982"
15,30931,闽清县梅溪镇里寨村435号,药库,"118.88391,26.194971"
15,25890,福建省福州市鼓楼区汤斜工业区1-1,福建省中医药科技开发有限公司,"119.303822,26.082294"
15,22066,"福建省莆田市笏石工业园区888号港城标准化厂房第三栋篮球场旁
",公司仓库,"119.10495,25.297417"
15,22522,福州市仓山区建新镇红江路6号金山工业集中区浦上工业园C区12#楼2层、3层,福建省韩廷集团有限公司 （股份厦门）,"119.267844,26.028732"
15,24853,福建省福州市金山工业区浦上镜浦路1号2楼同春医疗器械仓库,仓库,"119.266335,26.023557"
15,31931,泉州市丰泽区田安路中段和昌商业中心三期2号楼2-07A、202,三明,"118.604129,24.89764"
15,31938,福建省福州市铜盘白龙路20号,南京军区联勤部卫生部福州药品器材供应站(直供),"119.274844,26.101242"
15,31940,3780941莆田市城厢区下花村华林工业园区福建锐马体育用品厂房内,（燕来福）莆田鹭燕医药有限公司,"118.973165,25.40616"
15,31957,福建省福州市鼓楼区新权路29号,手术室,"119.304557,26.078039"
15,31958,福建省福州市鼓楼区新权路29号,麻醉科,"119.304557,26.078039"
15,31959,福建省福州市鼓楼区新权路29号,眼科门诊,"119.304557,26.078039"
15,31960,福建省福州市鼓楼区新权路29号,10区,"119.304557,26.078039"
15,31961,福建省福州市鼓楼区新权路29号,乳腺科,"119.304557,26.078039"
15,31962,福建省福州市鼓楼区新权路29号,介入导管室,"119.304557,26.078039"
15,31963,福建省福州市鼓楼区新权路29号,肿瘤科,"119.304557,26.078039"
15,31964,福建省皮肤病医院一楼中药房,福建省皮肤病医院一楼中药房,"119.30942,26.049619"
15,31965,福建省福州市台江区茶中路20号,FZ药库,"119.302238,26.069953"
15,31966,福建省福州市茶中路20号(检验科),检验科,"119.302238,26.069953"
15,31967,福建省福州市鼓楼区东街134号,25区,"119.306503,26.087524"
15,31968,福建省福州市鼓楼区东街134号,26区,"119.306503,26.087524"
15,31969,福建省福州市鼓楼区东街134号,急诊手术室,"119.306503,26.087524"
15,31970,福建省福州市鼓楼区东街134号,第一手术室,"119.306503,26.087524"
15,31971,福建省福州市鼓楼区东街134号,28区,"119.306503,26.087524"
15,31972,福建省福州市鼓楼区东街134号,31区,"119.306503,26.087524"
15,31973,福建省福州市鼓楼区东街134号,第二手术室,"119.306503,26.087524"
15,31974,福建省福州市鼓楼区东街134号,27区,"119.306503,26.087524"
15,31975,福建省福州市鼓楼区东街134号,24区,"119.306503,26.087524"
15,31976,福建省福州市鼓楼区东街134号,21区,"119.306503,26.087524"
15,31977,福建省福州市鼓楼区东街134号,22区,"119.306503,26.087524"
15,31978,福建省福州市鼓楼区东街134号,18区,"119.306503,26.087524"
15,19016,莆田市荔城区黄石镇水南村,水南村,"119.085117,25.379314"
15,19017,,指定地点,"114.722944,41.142976"
15,24345,莆田市秀屿区笏石镇顶城路1368号,莆田盛兴医院设备科,"119.10292,25.310399"
15,31979,福建省福州市鼓楼区东街134号,B超室,"119.306503,26.087524"
15,31980,福建省福州市鼓楼区东街134号,10区,"119.306503,26.087524"
15,31981,福建省福州市鼓楼区东街134号,指定地点,"119.306503,26.087524"
15,31982,福建省福州市鼓楼区东街134号,1区,"119.306503,26.087524"
15,31983,福建省福州市鼓楼区东街134号,20区,"119.306503,26.087524"
15,31984,福建省福州市鼓楼区东街134号,23区,"119.306503,26.087524"
15,31985,福建省福州市鼓楼区东街134号,29区,"119.306503,26.087524"
15,31986,福建省福州市鼓楼区东街134号,39区,"119.306503,26.087524"
15,31987,福建省福州市鼓楼区东街134号,43区,"119.306503,26.087524"
15,31988,福州市鼓楼区西二环北路156号,仓库,"119.280342,26.090669"
15,31989,福州市台江区达道路190号（检验科）,检验科,"119.31224,26.059752"
15,31990,连江县凤城镇中山路46号 ,指定地点,"119.535828,26.194025"
15,31995,福州市闽侯县上街镇中美村建平路95号B座6楼(高速公路西出入口),燕来福,"119.18463,26.049773"
15,31996,,制剂室,"114.722944,41.142976"
15,32003,莆田学院附属医院门诊部对面,荔能店,"119.032114,25.446393"
15,32004,莆田学院附属医院旧区,儿童店,"119.015336,25.435922"
15,32005,莆田学院附属医院住院部对面,东城店,"119.015336,25.435922"
15,32006,莆田市第一医院对面,南门店,"119.005292,25.427562"
15,32007,莆田市荔城区延寿北街372号一楼店面，356号5号楼102号店面,（燕来福）莆田鹭燕大药房有限公司,"119.033909,25.448841"
15,32008,,涵江顶铺店,"114.722944,41.142976"
15,32015,福清融城清荣大道112号,仓库,"119.38437,25.725212"
15,32017,福州市仓山区建新镇杨周路27号13a#楼第3层(西北侧),仓库gw,"119.267646,26.02712"
15,32019,晋安区寿山乡岭头街,仓库,"119.279276,26.185029"
15,32020,闽侯县南屿镇南井村柳厝4号,仓库,"119.225625,25.972037"
15,32021,福建省福州市817中路602号,手术室,"119.304601,26.062287"
15,32022,福建省福州市北环中路147号,指定地点,"119.308141,26.108526"
15,32023,福建省福州市道山路18号,仓库,"119.299293,26.078779"
15,32024,福建省福州市杨桥中路246号（仓库）,仓库,"119.279672,26.081226"
15,32025,福州市鼓楼区西洪路312号（门诊综合楼1楼中药房）,中药房,"119.279941,26.085094"
15,32026,福州市鼓楼区西洪路243号,仓库,"119.284018,26.08508"
15,32027,福州市闽侯县上街国宾大道363号,仓库,"119.185382,26.076226"
15,32028,鼓楼区洪山镇福屿福三路42号福尚名居公寓4号楼,仓库,"119.28146,26.073447"
15,32029,鼓楼区西洪路528号空军房管局五福缘三层,洪山桥社区卫生服务站,"119.262491,26.079825"
15,32030,福清市音西镇姚峰村路口,仓库,"119.368739,25.729239"
15,32031,福清市融城镇城隍巷1号楼1-2层,福清融城同仁门诊部,"119.385172,25.723741"
15,32032,,医院仓库,"114.722944,41.142976"
15,32033,福州市城门镇黄山,仓库,"119.354671,26.006364"
15,32034,福州市鼓楼区津泰路98号9号楼附属楼1-3层,仓库1,"119.303562,26.082446"
15,32035,福州市鼓楼区东街38号3楼,中药库,"119.302361,26.086463"
15,32036,永泰县大洋镇凤阳村腾鲤40号,仓库,"118.785539,25.913297"
15,32037,闽清县梅城大街97号(检验科）,检验科,"118.863556,26.225435"
15,32038,闽清县梅城镇梅城大街97号,仓库,"118.863556,26.225435"
15,32039,永泰县樟城富裕新村107号,器械科,"118.927738,25.867032"
15,32040,福州市晋安区王庄街道晋安南路8号紫光公寓2#楼10、12、13、14店面,检验科,"119.322602,26.075545"
15,32041,福州市仓山区湖边2号,器械仓库,"119.294,26.025347"
15,32042,福州市晋安区日溪乡日溪村,仓库,"119.274258,26.349269"
15,32043,福州市晋安区连江中路133号,医院仓库,"119.336081,26.068864"
15,32044,福州市鼓楼区茶亭街八一七中路145号（设备科仓库）,设备科仓库,"119.304006,26.072755"
15,32045,福州市晋安区凤坂马路顶91号,指定地点,"119.34336,26.074687"
15,32046,福州市鼓楼区鼓东路23号,仓库（1楼）,"119.294128,26.091671"
15,32047,福州市鼓楼区六一中路77号,仓库5楼,"119.319781,26.073565"
15,32048,福州市鼓楼区五四路282号,器械仓库,"119.304797,26.105976"
15,32049,福州市西洪路坑里57号,采购办3楼,"119.274814,26.085908"
15,32050,长乐市江田镇友爱村新街37号,仓库,"119.581998,25.821432"
15,32051,长乐市潭头镇建设路65-6号,仓库,"119.602064,26.025266"
15,32052,长乐市西洋路14号,,"119.295944,26.070759"
15,32053,长乐市郑和东路250号3楼,设备科,"119.525013,25.957121"
15,32054,福建省福州市鼓楼区鼓屏路67号,器械仓库,"119.298084,26.094653"
15,32055,福建省福州市鼓楼区鼓屏路67号,设备仓库,"119.298084,26.094653"
15,32056,福州市仓山区上藤路47号,设备科仓库,"119.320323,26.046373"
15,32057,福建省福州市鼓楼区北环西路159号,设备科仓库,"119.290027,26.105122"
15,32058,福州市二环北路159号(检验科),检验科,"119.292116,26.106783"
15,32059,平潭县岚城乡中湖村万宝东路南侧（岚城乡派出所隔壁）,仓库,"119.790042,25.487172"
15,32060,连江县凤城镇816北路凤尾花园口(检验科),检验科,"119.53585,26.202982"
15,32061,连江县苔菉镇后港西北路8号,仓库,"119.939319,26.35599"
15,32062,连江县筱埕整定海村海上花园西区,定海门诊部,"119.793627,26.275848"
15,32063,仓山区东升小区（二期）地块四2#-3#楼连体一层,仓库,"119.325089,26.02616"
15,32068,1235422福州市闽侯县上街镇建平路95号B座,仓库,"119.18463,26.049773"
15,32069,1235422福州市闽侯县上街镇建平路95号B座,福州市闽侯县上街镇建平路95号  ,"119.18463,26.049773"
15,32070,1235422福州市仓山区建新镇盘屿路850号2号楼第1、3、4、5层,仓库3,"119.28209,26.0041"
15,32071,福州市闽侯县上街镇建平路95号B座 ,（海峡两岸）福州鹭燕医药有限公司,"119.18463,26.049773"
15,32074,台江区中选南路83号,仓库,"119.315311,26.054987"
15,32084,闽清县金沙镇光辉村146号,仓库,"118.712412,26.17725"
15,32086,福州市鼓楼区福飞南路135号华京花园华骊图二层,仓库,"119.296115,26.105301"
15,32087,闽侯县青口镇青泸路,仓库,"119.376719,25.897185"
15,32088,4365324福州市闽侯县上街镇建平路95号B座,中宏福州仓库,"119.18463,26.049773"
15,32089,福州市闽侯县上街镇建平路95号2号楼1层、2层2号冷库、3层A、B、D区、4层A-B区、6层C区2、异地：厦门市集美区灌南工业区安仁大道1599号4号仓库第1层西侧、第3层西侧,仓库gw,"119.182195,26.049959"
15,32090,连江县凤城镇玉荷西路623号,仓库,"119.530974,26.194091"
15,32092,福州市鼓楼区灵响新村1层D3、D4店面,药库,"119.293732,26.078378"
15,32094,闽清县梅城镇南山路330号,仓库,"118.870381,26.218737"
15,32095,闽清县梅城镇南山路330号,闽清县妇幼保健所,"118.870381,26.218737"
15,32096,福州市鼓楼区卫前新村,肖坤宁中医外科诊所,"119.303028,26.088481"
15,32097,福州市鼓楼区福飞路67号,福州伟达中医肿瘤医院,"119.294317,26.102195"
15,32098,福州市鼓楼区福飞路67号,仓库,"119.294317,26.102195"
15,32099,连江县晓澳镇晓江街海滨5号,连江县晓澳镇晓江街卫生所,"119.657099,26.212925"
15,32101,福州市仓山区建新镇红江路6号金山工业集中区浦上工业园C区11#楼2层、3层,福建省韩廷集团有限公司,"119.267844,26.028732"
15,32103,福州市台江区洋中路234号金祥花园1#3#5#一楼一层8#9#店面A区01室,仓库,"119.302449,26.057411"
15,32105,福建省福州市鼓楼区华大街道五四路283号天骅大厦1-3层,仓库,"119.306464,26.110659"
15,32108,福清市宏路镇上郑村,福清平安医院,"119.332086,25.706845"
15,32109,福州市鼓楼区湖头街89号双安城1号楼24-26号店,后县社区卫生服务站,"119.285208,26.091717"
15,32110,闽侯县上街镇金屿金桥新街,周敏捷妇科诊所,"119.205989,26.073292"
15,32113,鼓楼区大儒世家雅乐街44-45号店面,洪山镇国光社区卫生服务站,"113.309692,23.099692"
15,32114,台江区茶亭街道广达路108号世茂国际中心2号楼4层,慈铭体检中心,"119.306741,26.068212"
15,32119,福州市仓山区建新镇红江路8号金山工业集中区浦上工业园D区19#第四层,中邮恒泰药业仓库,"119.258159,26.024725"
15,32120,永泰县樟城镇龙峰园清水坑125号,永泰东南医院,"118.957245,25.863533"
15,32121,连江县江南乡魁岐村,药房,"119.543172,26.184389"
15,32122,连江县江南镇魁岐村朝晖路802号,连江县江南镇卫生院,"119.541629,26.182782"
15,32125,长乐市吴航街道西关村综合楼1-2店,黄文祥西医诊所,"119.603792,25.957276"
15,32126,长乐市吴航街道爱心东路地材公司后面,王瑞钦西医诊所,"119.5275,25.955188"
15,32127,福州市晋安区塔头路177号,美莱华美美容医院,"119.322066,26.08907"
15,32129,长乐市航城街道十洋新村87号,仓库,"119.515663,25.954669"
15,33031,莆田市城厢区,城厢区凤凰山社区卫生服务中心,"118.993885,25.419319"
15,33032,莆田市城厢区,城厢区霞林街道社区卫生服务中心,"118.993885,25.419319"
15,33033,莆田市涵江区顶铺路183号,医院仓库,"119.111648,25.451766"
15,33034,莆田市仙游县,仙游县榜头镇卫生院,"118.691601,25.362094"
15,33035,莆田市仙游县,仙游县菜溪乡卫生院,"118.691601,25.362094"
15,33036,莆田市仙游县,仙游县大济镇卫生院,"118.691601,25.362094"
15,33037,莆田市,莆田市机关门诊部,"119.007777,25.454084"
15,33038,莆田市荔城区,莆田市荔城区北高镇卫生院,"119.015123,25.431979"
15,33039,莆田市荔城区拱辰街道八二一中街918号辰门兜小区11号楼,莆田市荔城区拱辰社区卫生服务中心,"119.02685,25.437826"
15,33040,莆田市荔城区黄石镇,莆田市荔城区黄石镇卫生院,"119.080133,25.379632"
15,33041,莆田市荔城区新度镇新度村6号,莆田市荔城区新度镇卫生院,"119.038381,25.399444"
15,33042,莆田市荔城区黄石镇水南村南洋西大道185号 ,莆田市荔城区医院,"119.08052,25.374731"
15,33043,莆田市荔城区镇海办,莆田市荔城区镇海社区卫生服务中心,"119.022873,25.430185"
15,33044,莆田市湄洲岛高朱村兴业街179号,莆田学院附属医院湄洲岛分院(湄洲岛卫生院),"119.13005,25.082043"
15,33045,莆田市秀屿区埭头镇,莆田市秀屿区埭头镇中心卫生院,"119.235913,25.255086"
15,33046,莆田市秀屿区,莆田市秀屿区东峤镇卫生院,"119.105528,25.318672"
15,33047,福建省莆田市秀屿笏石镇坝津村坝津街505号,莆田市秀屿区笏石社区卫生服务中心,"119.08946,25.318629"
15,33048,莆田市秀屿区平海镇,莆田市秀屿区平海镇卫生院,"119.270783,25.186102"
15,33049,莆田市仙游县,仙游县鲤南镇卫生院,"118.691601,25.362094"
15,33050,莆田市仙游县,仙游县龙华镇卫生院,"118.691601,25.362094"
15,33051,莆田市仙游县,仙游县社硎乡卫生院,"118.691601,25.362094"
15,33052,仙游县石苍乡下社街6号,仙游县石苍乡卫生院,"118.759699,25.597458"
15,33053,莆田市仙游县,仙游县书峰乡卫生院,"118.691601,25.362094"
15,33054,莆田市仙游县,仙游县西苑乡卫生院,"118.691601,25.362094"
15,33055,莆田市仙游县,仙游县园庄镇卫生院,"118.691601,25.362094"
15,33056,秀屿区东峤镇东峤村,秀屿区精神病防治院,"119.173451,25.265415"
15,33057,莆田市秀屿区南日镇,秀屿区南日镇卫生院,"119.483572,25.2153"
15,33058,莆田市仙游县,仙游县度尾镇中心卫生院,"118.691601,25.362094"
15,33059,莆田市仙游县枫亭镇,仙游县枫亭镇中心卫生院,"118.85533,25.24658"
15,33060,莆田市仙游县,仙游县盖尾镇卫生院,"118.691601,25.362094"
15,33061,莆田市仙游县,仙游县郊尾镇卫生院,"118.691601,25.362094"
15,33062,莆田市仙游县,仙游县鲤城社区卫生服务中心,"118.691601,25.362094"
15,24889,福州台江区广达路68号金源大广场西区1006单元,福州宝恩,"119.30645,26.07155"
15,27391,福州市台江区江滨大道378号海润滨江花园7幢305,福建锦华宜康医疗科技有限公司,"119.348775,26.050506"
15,32132,福清市龙江街道松峰村村口（龙江路572号）,福清市第八医院,"119.376599,25.715696"
15,32135,福州市晋安区新店镇后塘73号,何友官中西诊所,"119.307609,26.137958"
15,32142,仓山区金山大道6号武夷明珠综合楼11#12#店面,马延梅内科诊所,"119.266441,26.055573"
15,32143,长乐市航城街道航辉花园11-11#,药库,"119.505471,25.957583"
15,32145,莆田市秀屿区笏石镇坝津村度黄路168号2#厂房1-4层,福建九州通中化医药有限公司,"119.085485,25.334966"
15,32630,福州市仓山区上渡街道李厝山66号,福州市精神病人疗养院,"119.299658,26.032408"
15,32682,福州市鼓楼区斗池路66号梦之园1-3#店面,仓库,"119.287817,26.069542"
15,32683,台江区新港街道龙庭路8号,仓库,"119.313304,26.072202"
15,32685,福州市晋安区六一北路171号35-36号店面,仓库,"119.317036,26.098225"
15,32633,福建省福州市鼓楼区新权路29号,供应室,"119.304557,26.078039"
15,32634,福建省福州市鼓楼区新权路29号,门诊换药室,"119.304557,26.078039"
15,32635,福建省福州市鼓楼区新权路29号,产科病房,"119.304557,26.078039"
15,32636,福建省福州市鼓楼区新权路29号,心外手术室,"119.304557,26.078039"
15,32772,福建省福州市鼓楼区新权路29号,骨科,"119.304557,26.078039"
15,32773,福建省福州市鼓楼区新权路29号,体外循环,"119.304557,26.078039"
15,32764,莆田市涵江区,莆田市涵江区大洋乡卫生院,"119.11629,25.45872"
15,32765,莆田市城厢区常太镇,莆田市城厢区常太镇卫生院,"118.938169,25.49673"
15,32766,莆田市城厢区灵川镇,莆田市城厢区灵川镇中心卫生院,"118.970122,25.29434"
15,32767,莆田市城厢区,莆田市城厢区龙桥街道社区卫生服务中心,"118.993885,25.419319"
15,32612,福建省福州市鼓楼区新权路29号,泌尿外科,"119.304557,26.078039"
15,32613,福建省福州市鼓楼区新权路29号,血透室,"119.304557,26.078039"
15,32614,福建省福州市鼓楼区新权路29号,胸外科,"119.304557,26.078039"
15,34242,4365324,指定地点,"118.162002,24.528972"
15,34243,4365324福建福州新权南路12号金福商厦5楼503,公司仓库,"119.304385,26.074768"
15,34244,4365324福州市闽侯县上街镇建平路95号 A座2层 ,中宏,"119.184412,26.049563"
15,34245,4365324福州市闽侯县上街镇建平路95号B座,福建鹭燕中宏医药有限公司,"119.18463,26.049773"
15,26690,莆田市荔城区荔园工业园区东川路二号桥西北侧(莆田市荔城区宝特工贸有限公司B幢3层),莆田中鹭医药有限公司,"119.046389,25.475024"
15,30151,福州市闽侯县上街镇建平路95号B座 ,（燕来福）福州鹭燕医药有限公司,"119.18463,26.049773"
15,30152,福州市闽侯县上街镇建平路95号,福州鹭燕医药有限公司,"119.184347,26.049671"
15,30850,福建省福州市茶中路20号外科楼3楼新仓库,新药库（片剂）,"119.302238,26.069953"
15,32774,福建省福州市鼓楼区新权路29号,消化内科,"119.304557,26.078039"
15,32775,福建省福州市鼓楼区新权路29号,血管通路护理,"119.304557,26.078039"
15,32776,福建省福州市鼓楼区新权路29号,妇科3区,"119.304557,26.078039"
15,32777,福建省福州市鼓楼区东街134号,45区胸外/肿瘤内科,"119.306503,26.087524"
15,32787,福建省福州市鼓楼区温泉街道河东路沙帽井3号邮电公寓第九层,中邮恒泰药业有限公司,"119.311415,26.084709"
15,49512,福州市仓山科技园十区高盛路3号,燕来福,"119.346246,26.0282"
15,52855,福州市鼓楼区西洪路392号洪腾新村1号楼1号、2号店面,SHT第十一分店,"119.277976,26.082635"
15,52860,闽侯县尚干镇洋中村,SHT第十二分店,"119.379844,25.92474"
15,52863,,岭美村,"114.722944,41.142976"
15,52865,,仙游县榜头镇溪尾村,"114.722944,41.142976"
15,52866,福州市仓山区浦上大道金洲南路806号汇创名居二期7#1604,福州市仓山区,"119.2711,26.031174"
15,52870,,仙游县鲤城街道,"114.722944,41.142976"
15,52871,,秀屿区,"114.722944,41.142976"
15,52873,福建省福州市仓山区建新镇金山大道618号金山工业区桔园洲第60号楼3层西侧,仓库,"119.242553,26.055219"
15,52882,,仙游县盖尾镇盖尾村,"114.722944,41.142976"
15,54116,福州市仓山区仓前街道石岩路33号欣隆盛世B地块（三期）B1号楼一层07号-08号店面,仓库,"119.313581,26.038554"
15,54138,,仙游县,"114.722944,41.142976"
15,54142,福建健安堂医药有限公司,福建健安堂医药有限公司 ,"118.704515,25.342547"
15,54149,城厢区荔城中大道1012号,莆田市区,"119.00253,25.443254"
15,54166,,莆田市荔城区蓬天大药房有限公司,"114.722944,41.142976"
15,54178,,洋埭村卫生所分所,"114.722944,41.142976"
15,54188,,荔城区北高镇北高村卫生所,"114.722944,41.142976"
15,54200,福建省福州市闽清县东桥镇过洋村桥头街21号,仓库,"118.898522,26.369934"
15,51241,,福清市新厝镇漆林村卫生所,"114.722944,41.142976"
15,51265,福州市仓山区信平路4号大楼连接体商店一层商店,仓山区夏雨药店,"119.321762,26.045036"
15,51271,福建省福州市闽侯县甘蔗街道恒心路校园服务中心8-9号店面,闽侯县百信大药店有限公司,"119.159403,26.142187"
15,51272,闽侯县上街镇厚美村,上街汪亚珠内科诊所,"119.203773,26.086133"
15,51280,福建省莆田市城厢区灵川镇青山村,莆田市城厢区南洋大药房有限公司,"119.02752,25.296762"
15,51282,,仙游县平安药店,"114.722944,41.142976"
15,51291,,仙游县枫亭镇霞桥卫生所,"114.722944,41.142976"
15,51292,福建省福州市马尾区马尾镇江滨东大道68号名城港湾二区58#楼1层11、12、13店面,福建省博爱医药有限公司福州第五分店,"119.398643,26.018911"
15,51294,,仙游县百岁药店,"114.722944,41.142976"
15,51303,,仙游县枫亭镇兰友卫生所,"114.722944,41.142976"
15,51313,福建省福州市晋安区新店镇福飞北路80号金银城广场4#、5#楼连体1层03店面,福州市晋安区帮健大药房,"119.298674,26.123666"
15,51314,福州市台江区斗池黎明市场综合楼一层,福州市台江区帮健大药房有限公司,"119.287003,26.067962"
15,52526,闽侯县上街镇华佗路1号（福建中医药大学内求真楼后门）,药房,"119.17755,26.074082"
15,52530,福州市晋安区新店杨板2号福建省福州华侨家具厂17座厂房四层西侧,三明,"119.334843,26.13795"
15,52535,,湄洲湾北岸经济开发区,"114.722944,41.142976"
15,52541,,仙游县盖尾石马,"114.722944,41.142976"
15,36833,福州市晋安区王庄街道福新中路89号和声工商大厦7层18室-2(时代国际广场718室),仓库,"119.324783,26.080727"
15,41313,福州市三八路东站段鹤林新城四层,福州市晋安区岳峰镇社区卫生服务中心,"119.333557,26.10129"
15,53378,福建省福州市闽侯县上街镇建平路95号,福建东方药业有限公司,"119.184408,26.050209"
15,53387,福州市鼓楼区福飞南路137-1,民凤诊所,"119.295978,26.106134"
15,53410,,丰泽区,"114.722944,41.142976"
15,53417,福建省福州市鼓楼区新权路29号,胃外科,"119.304557,26.078039"
15,53418,福建省福州市鼓楼区东街134号,急诊抢救室,"119.306503,26.087524"
15,53419,福建省福州市鼓楼区东街134号,51区,"119.306503,26.087524"
15,53423,,指定地点,"114.722944,41.142976"
15,53428,福州市闽侯县上街镇建平路95号1号楼第7层704室,上街药房,"119.184347,26.049671"
15,53430,福州市仓山区建新镇金山大道618号金山工业区桔园洲园17#楼4层工业厂房东侧,福建省逸仙医药有限公司.,"119.236112,26.061571"
15,53431,福州市仓山区建新镇镜浦路1号2号楼3层,公司仓库  ,"119.266335,26.023557"
15,53432,"福州市仓山区下渡街道下藤路156号福华苑1-2-02,1-2-03店面",下渡街道龙津社区卫生,"119.324267,26.041574"
15,53433,闽清县池园镇芝西路7号,闽清县池园中心卫生院,"118.685138,26.093926"
15,53434,福州市鼓楼区通湖路226号一层店面,医院仓库,"119.29286,26.083057"
15,53435,长乐市吴航镇建设路19号,仓库,"119.520283,25.957479"
15,53437,仙游县鲤城街道十字社区解放西路481号,仙游县医药有限公司,"118.68771,25.359249"
15,53438,福建省莆田市仙游县鲤城街道解放西路481号,仓库,"118.68771,25.359249"
15,53439,平潭县流水镇上游工业区3号楼第一层西侧,平潭县东岚医药有限公司,"119.809136,25.535265"
15,53440,福州市仓山区盖山镇天水路30号1号楼第3层,公司仓库  ,"119.309053,25.993642"
15,54201,南安市英都镇金英街东晖新村第二栋,药库,"118.25536,24.965348"
15,54208,,福建莆田大同行药房连锁有限公司城厢区新塘店,"114.722944,41.142976"
15,54223,,仙游县鲤城康和药店学府东路分店,"114.722944,41.142976"
15,54226,,仙游县医药有限公司郊尾大药房,"114.722944,41.142976"
15,54227,,荔城林立明内科诊所,"114.722944,41.142976"
15,54236,福州市仓山区金山建新北路161号（弘成塑胶厂内）,福州年年医疗科技有限公司,"119.255443,26.053194"
15,54249,,涵江李德锋内科诊所,"114.722944,41.142976"
15,54252,福清市西门名仕花园A号楼,药库,"119.373964,25.718922"
15,51320,,莆田市荔城区荟康大药房有限公司,"114.722944,41.142976"
15,51364,福建省莆田市荔城区黄石镇凤山村4组,莆田市荔城区佰家康大药房有限公司,"119.092734,25.366834"
15,51373,福州市晋安区鼓山镇福马路马路顶79号(省肿瘤医院旁),福州市晋安区惠又好医药商店,"119.337379,26.075262"
15,51375,鼓楼区鼓西路396号(西湖好美家小区)4#二层02、04店面,福州鼓楼博方堂中医门诊部,"119.292994,26.087983"
