ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
10.0,2242517.0,厦门市同安区新民镇梧侣下社里108-101号,厦门市同安区新民镇梧侣下社里108-101号,"118.119833,24.694383",7783
10.0,2243539.0,厦门市同安区祥平街道较场路346号,厦门市同安区祥平街道较场路346号,"118.151668,24.716466",7784
10.0,2239497.0,厦门市同安区祥平街道阳翟村二房三里25号,厦门市同安区祥平街道阳翟村二房三里25号,"118.153411,24.711964",7785
10.0,2239395.0,厦门市同安区凤岗二里1-105号,厦门市同安区凤岗二里1-105号,"118.129786,24.723127",7786
10.0,2239435.0,厦门市同安区新民镇大埔南国路2-101号、2-102号,厦门市同安区新民镇大埔南国路2-101号、2-102号,"118.079408,24.689453",7787
10.0,2238479.0,厦门市翔安区新圩镇东寮社区,厦门市翔安区新圩镇东寮社区,"118.250387,24.616723",7788
10.0,2238511.0,厦门市同安区环城北路892号,厦门市同安区环城北路892号,"118.157244,24.733853",7789
10.0,2238512.0,厦门市同安区新民镇梧侣路69号,厦门市同安区新民镇梧侣路69号,"118.111284,24.688812",7790
10.0,2238513.0,厦门市同安区银湖西路358号1号楼2楼、同安区祥平东路256号,厦门市同安区银湖西路358号1号楼2楼、同安区祥平东路256号,"118.134777,24.72732",7791
10.0,2239128.0,厦门市同安区新民镇西塘村沟墘里78号101,厦门市同安区新民镇西塘村沟墘里78号101,"118.115496,24.703688",7792
10.0,2238641.0,厦门市同安区古庄二里296号之1、2,厦门市同安区古庄二里296号之1、2,"118.140948,24.734752",7793
10.0,2239214.0,厦门市同安区新民镇乌涂村坝仔埔里90号,厦门市同安区新民镇乌涂村坝仔埔里90号,"118.123102,24.70464",7794
10.0,2241506.0,厦门市同安区城南路77号,（燕来福）厦门同安叮铃医生第五门诊部有限公司,"118.147294,24.717309",7795
10.0,2238677.0,同安区新民镇凤南土楼村砖仔252号,同安区新民镇凤南土楼村砖仔252号,"118.094837,24.677437",7796
10.0,2238685.0,厦门市翔安区新圩镇新霞南路245号,厦门市翔安区新圩镇新霞南路245号,"118.256493,24.736444",7797
10.0,2238693.0,厦门市同安区新民镇梧侣村大社里139-104号,厦门市同安区新民镇梧侣村大社里139-104号,"118.117923,24.690185",7798
10.0,2238694.0,厦门市同安区新民镇乌涂村坝仔埔里76-101,厦门市同安区新民镇乌涂村坝仔埔里76-101,"118.12275,24.704054",7799
10.0,2238867.0,厦门市同安区新民镇乌涂社区下埔里255号,厦门市同安区新民镇乌涂社区下埔里255号,"118.123108,24.708099",7800
10.0,2238869.0,厦门市同安区新民土楼村土楼170-101、170-102号,厦门市同安区新民土楼村土楼170-101、170-102号,"118.08691,24.685936",7801
10.0,2238873.0,厦门市同安区大同街道凤山一里106号之7,厦门市同安区大同街道凤山一里106号之7,"118.162613,24.721383",7802
10.0,2238876.0,厦门市同安区汀溪镇汀溪镇1号,厦门市同安区汀溪镇汀溪镇1号,"118.138296,24.77754",7803
10.0,2238903.0,厦门市同安区新民镇梧侣大店里442-109号,厦门市同安区新民镇梧侣大店里442-109号,"118.122103,24.691773",7804
10.0,34201.0,溪声村村部,溪声村卫生所,"118.128288,24.732018",7805
10.0,2241541.0,同安区城东工业区榕源路88号,（燕来福）金日制药(中国)有限公司,"118.177947,24.721041",7806
10.0,2241557.0,同安区阳翟二路2号,(燕来福)厦门市第三医院,"118.147665,24.706072",7807
10.0,2242142.0,厦门市同安区田洋村双苋里3号,厦门同安李闯中医科诊所,"118.139855,24.744735",7808
10.0,2242179.0,厦门市同安区洪塘镇龙西一里8-15-102号,厦门同安泰虹中医门诊部,"118.188406,24.684859",7809
10.0,2242195.0,厦门市同安区西洪塘村下厝里116号,厦门市福康堂药业有限公司,"118.136235,24.700643",7810
10.0,2242196.0,厦门市同安区祥平街道西桥路72号之7,厦门市陆锋药业有限公司,"118.148603,24.725553",7811
10.0,2238396.0,厦门市同安区祥平街道阳翟2路2号,厦门市同安区祥平街道阳翟2路2号,"118.147096,24.706348",7812
10.0,2238425.0,同安区洪塘镇洪塘村洪塘里226号,同安区洪塘镇洪塘村洪塘里226号,"118.199075,24.712813",7813
10.0,2238426.0,同安区西柯镇西柯村,同安区西柯镇西柯村,"118.161201,24.667108",7814
10.0,2238427.0,同安区新民镇乌涂村溪仔尾,同安区新民镇乌涂村溪仔尾,"118.134439,24.709878",7815
10.0,2238431.0,厦门市翔安区新圩镇龙新路112号,厦门市翔安区新圩镇龙新路112号,"118.258412,24.736065",7816
10.0,2238432.0,厦门市翔安区新圩镇大帽山农场中心57-2,厦门市翔安区新圩镇大帽山农场中心57-2,"118.308092,24.768261",7817
10.0,2238715.0,厦门市同安区西湖村朱厝里151-106号,厦门市同安区西湖村朱厝里151-106号,"118.134971,24.687937",7818
10.0,2238718.0,厦门市同安区祥平街道西湖村山坪里60号,厦门市同安区祥平街道西湖村山坪里60号,"118.13982,24.692443",7819
10.0,2238447.0,厦门市同安区大同街道东宅村村部,厦门市同安区大同街道东宅村村部,"118.18277,24.719164",7820
10.0,2238448.0,同安区洪塘镇龙泉村陈村顶里152号,同安区洪塘镇龙泉村陈村顶里152号,"118.209094,24.722956",7821
10.0,2238449.0,厦门市同安区洪塘镇石浔村东头埕里88-101号,厦门市同安区洪塘镇石浔村东头埕里88-101号,"118.181013,24.691747",7822
10.0,2238450.0,厦门市同安区洪塘镇塘边村塘前街87-101号,厦门市同安区洪塘镇塘边村塘前街87-101号,"118.209997,24.698583",7823
10.0,2238451.0,厦门市同安区汀溪镇隘头村村部,厦门市同安区汀溪镇隘头村村部,"118.139132,24.773898",7824
10.0,2238452.0,厦门市同安区汀溪镇褒美村,厦门市同安区汀溪镇褒美村,"118.119991,24.790203",7825
10.0,2238453.0,厦门市同安区五显镇后塘村后塘里1号,厦门市同安区五显镇后塘村后塘里1号,"118.188519,24.760114",7826
10.0,2238454.0,厦门市同安区五显镇溪西村溪西里139号,厦门市同安区五显镇溪西村溪西里139号,"118.136012,24.720711",7827
10.0,2238455.0,同安区五显镇竹山村山头里19号,同安区五显镇竹山村山头里19号,"118.248705,24.775192",7828
10.0,2238458.0,厦门市同安区祥平街道西洪塘里100号,厦门市同安区祥平街道西洪塘里100号,"118.135078,24.700992",7829
10.0,2238459.0,厦门市同安区祥平街道阳翟村土楼里590号,厦门市同安区祥平街道阳翟村土楼里590号,"118.153415,24.713006",7830
10.0,2238460.0,厦门市同安区祥平街道阳翟村二房三里,厦门市同安区祥平街道阳翟村二房三里,"118.153454,24.711025",7831
10.0,2238480.0,厦门市翔安区新圩镇桂林村桂林86号,厦门市翔安区新圩镇桂林村桂林86号,"118.266464,24.702553",7832
10.0,2238481.0,厦门市翔安区新圩镇后埔村后埔村金锡一里1号,厦门市翔安区新圩镇后埔村后埔村金锡一里1号,"118.276496,24.772335",7833
10.0,2238482.0,厦门市翔安区新圩镇金柄村美林29号北侧,厦门市翔安区新圩镇金柄村美林29号北侧,"118.285757,24.772752",7834
10.0,2238487.0,厦门市同安区大同街道东山村281号,厦门市同安区大同街道东山村281号,"118.150062,24.742917",7835
10.0,2238489.0,厦门市翔安区新圩镇面前埔村东寺庄东山尾60-1号,厦门市翔安区新圩镇面前埔村东寺庄东山尾60-1号,"118.254236,24.750767",7836
10.0,2238492.0,厦门市同安区洪塘镇新霞村后埔里170号,厦门市同安区洪塘镇新霞村后埔里170号,"118.21946,24.708636",7837
10.0,2238493.0,厦门市翔安区新圩镇凤路村顶厝1-2号,厦门市翔安区新圩镇凤路村顶厝1-2号,"118.279129,24.754548",7838
10.0,2241651.0,厦门市同安区环城北路892号,（燕来福）厦门市同安区大同街道社区卫生服务中心,"118.157244,24.733853",7839
10.0,2241652.0,碧岳村村部,碧岳村卫生所,"118.157745,24.729172",7840
10.0,2241653.0,东山村村部,东山村卫生所,"116.188117,31.797043",7841
10.0,2241654.0,田洋村村部,田洋村卫生所,"121.171654,29.102009",7842
10.0,2241655.0,同安区大唐世家城南路162号,（燕来福）厦门恒丰堂药业有限公司,"118.147835,24.718591",7843
10.0,2241656.0,新厝村村部,新厝村卫生所,"119.360275,26.070761",7844
10.0,2241657.0,新霞村村部,新霞村卫生所,"120.513046,31.537338",7845
10.0,2241658.0,新学村村部,新学村卫生所,"118.16497,24.741249",7846
10.0,2241659.0,洪塘镇洪塘村212号,洪塘卫生院,"118.19913,24.712909",7847
10.0,2241660.0,龙东村部,龙东村卫生所,"118.336159,37.407269",7848
10.0,2241661.0,龙西村部,龙西村卫生所,"110.394829,18.689558",7849
10.0,2241662.0,石浔村村部,石浔村卫生所,"118.181992,24.692507",7850
10.0,2241663.0,郭山村部,郭山村卫生所,"118.647102,24.885447",7851
10.0,2241664.0,苏厝村村部,苏厝村卫生所,"118.188599,24.70751",7852
10.0,2241665.0,苏店村村部,苏店村卫生所,"107.901741,35.891674",7853
10.0,2241666.0,下墩村村部,下墩村卫生所,"113.730568,23.009451",7854
10.0,2241667.0,大乡,大乡卫生所,"118.284943,24.786921",7855
10.0,2241668.0,"福建厦门同安区洪塘镇塘村洪塘里226号
","厦门市同安区洪塘卫生院	药房
","118.199075,24.712813",7856
10.0,2241669.0,塘边,塘边卫生所,"118.119698,24.596043",7857
10.0,2241670.0,埔后,埔后卫生所,"117.634056,24.153305",7858
10.0,2241671.0,龙泉卫生所,龙泉卫生所,"119.14126,28.074916",7859
10.0,2241672.0,三忠村,三忠村卫生所,"115.042397,37.756931",7860
10.0,2241673.0,福建厦门同安区洪塘镇洪塘村洪塘里226号 ,（燕来福）厦门市同安区洪塘卫生院,"118.199075,24.712813",7861
10.0,2241674.0,洪塘,洪塘卫生所,"113.499863,38.107555",7862
10.0,2241675.0,莲花镇小坪村卫生所,小坪村,"113.224917,23.1978",7863
10.0,2241676.0,瑶市卫生所,瑶市村,"118.072799,24.76276",7864
10.0,2241677.0,莲花镇云埔村卫生所,云埔村,"118.067923,24.795989",7865
10.0,2241678.0,莲花镇云洋村卫生所,云洋村,"118.131954,24.624619",7866
10.0,2241679.0,莲花镇蔗内村卫生所,蔗内村,"118.131954,24.624619",7867
10.0,2241680.0,莲花镇军营村卫生所,军营村,"118.131954,24.624619",7868
10.0,2241681.0,莲花镇莲花村卫生所,莲花村,"115.985305,29.625239",7869
10.0,2241682.0,同安区莲花镇美埔村91号,莲花卫生院,"118.06455,24.746423",7870
10.0,2241683.0,莲花镇罗溪村卫生所,罗溪村,"117.972957,24.806936",7871
10.0,2241684.0,莲花镇美埔村卫生所,美埔村,"118.069843,24.744052",7872
10.0,2241685.0,同安区莲花镇内田村卫生所,内田村,"117.970266,24.760466",7873
10.0,2241686.0,莲花镇上陵村卫生所,上陵村,"117.999987,24.807407",7874
10.0,2241687.0,莲花镇水洋村卫生所,水洋村,"113.760193,27.443725",7875
10.0,2241688.0,澳溪卫生所,澳溪村,"118.061218,24.797085",7876
10.0,2241689.0,莲花镇白交祠村卫生所,白交祠村,"118.131954,24.624619",7877
10.0,2241690.0,莲花镇淡溪村卫生所,淡溪村,"118.131954,24.624619",7878
10.0,2241691.0,莲花镇后埔村卫生所,后埔村,"118.034686,24.767558",7879
10.0,2241692.0,莲花镇尾林村卫生所,尾林村,"117.998025,24.896846",7880
10.0,2241693.0,莲花镇西坑村卫生所,西坑村,"113.908192,27.531995",7881
10.0,2241694.0,溪东卫生所,溪东村,"116.422076,25.255002",7882
10.0,2241695.0,第三医院门诊对面,器械同安门店（莲花镇西坑村卫生所）,"124.146263,39.880936",7883
10.0,2241696.0,同安区莲花卫生院药房,(燕来福)厦门市同安区莲花卫生院,"118.064176,24.746387",7884
10.0,2241697.0,造水村村部,造水村卫生院,"118.198921,24.833887",7885
10.0,2241698.0,路下村村部,路下村卫生院,"113.734131,23.001596",7886
10.0,2241699.0,前格村村部,前格村卫生所,"118.134995,24.831867",7887
10.0,2241700.0,荏畲村村部,荏畲村卫生所,"118.078674,24.827524",7888
10.0,2241701.0,隘头村村部,隘头村卫生所,"119.999954,28.584772",7889
10.0,2241702.0,半岭村村部,半岭村卫生所,"118.628807,25.440762",7890
10.0,2241703.0,褒美村村部,褒美村卫生所,"118.112457,24.80784",7891
10.0,2241704.0,顶村村村部,顶村村卫生所,"112.939529,37.166168",7892
10.0,2241705.0,古坑村村部,古坑村卫生所,"114.141045,22.371735",7893
10.0,2241706.0,汀溪镇汀溪街423号,汀溪卫生院,"118.141972,24.767303",7894
10.0,2241707.0,汪前村村部,汪前村卫生所,"113.716019,30.915722",7895
10.0,2241708.0,五峰村村部,五峰村卫生所,"116.188117,31.797043",7896
10.0,2241709.0,西源村村部,西源村卫生所,"116.094681,30.344133",7897
10.0,2241710.0,堤内村,堤内村卫生所,"115.022614,27.128166",7898
10.0,2241711.0,汀溪镇汀溪街423号,（燕来福）厦门市同安区汀溪卫生院,"118.141972,24.767303",7899
10.0,2238747.0,厦门市同安区海城七路224号,厦门市同安区海城七路224号,"118.152149,24.722747",7900
10.0,2238829.0,厦门市同安区新民镇梧侣村大社844号一层,厦门市同安区新民镇梧侣村大社844号一层,"118.11369,24.690166",7901
10.0,2239479.0,厦门市同安工业集中区湖里园25号第1层,厦门市同安工业集中区湖里园25号第1层,"118.123162,24.701559",7902
10.0,2238501.0,厦门市翔安区新圩镇云头村云头1号,厦门市翔安区新圩镇云头村云头1号,"118.25982,24.75125",7903
10.0,2238673.0,厦门市同安区大同街道田洋村双苋里60号,厦门市同安区大同街道田洋村双苋里60号,"118.139962,24.744938",7904
10.0,2238675.0,厦门市同安区环城西路737号,厦门市同安区环城西路737号,"118.137903,24.723097",7905
10.0,2238759.0,厦门市同安区祥平街道陆丰路73号,厦门市同安区祥平街道陆丰路73号,"118.149128,24.724305",7906
10.0,2238806.0,厦门市同安区榕溪路9号二楼东侧,厦门市同安区榕溪路9号二楼东侧,"118.174621,24.721185",7907
10.0,2239116.0,厦门市同安区五显镇四林梨子林里15号,厦门市同安区五显镇四林梨子林里15号,"118.152878,24.771123",7908
10.0,2239117.0,厦门市同安区祥平街道环城街道南路526号,厦门市同安区祥平街道环城街道南路526号,"118.134221,24.728041",7909
10.0,2239118.0,厦门市同安区新民镇乌涂村城仔内里65号,厦门市同安区新民镇乌涂村城仔内里65号,"118.124901,24.70693",7910
10.0,2239124.0,厦门市同安区西洪塘上坂里26-102号,厦门市同安区西洪塘上坂里26-102号,"118.130842,24.702294",7911
10.0,2239127.0,厦门市同安区西湖村西湖塘里241-101号,厦门市同安区西湖村西湖塘里241-101号,"118.147445,24.692774",7912
10.0,2238461.0,厦门市同安区新民镇柑岭村柑岭美宅里219号,厦门市同安区新民镇柑岭村柑岭美宅里219号,"118.112967,24.722207",7913
10.0,2241712.0,竹山村村部,燕来福（竹山村卫生所),"116.188117,31.797043",7914
10.0,2241713.0,店仔村村部,燕来福（店仔村卫生所),"118.23333,24.75456",7915
10.0,2241714.0,三秀山村村部,燕来福（三秀山村卫生所）,"118.192139,24.786761",7916
10.0,2241715.0,后垄村村部,燕来福（后垄村卫生所）,"118.320625,28.291838",7917
10.0,2241716.0,上厝村村部,燕来福（上厝村卫生所）,"118.504967,24.769402",7918
10.0,2241717.0,明溪村村部,燕来福（明溪村卫生所）,"117.784017,26.037252",7919
10.0,2241718.0,厦门市同安区五显镇福康路1号,（燕来福）厦门市同安区五显卫生院,"118.163896,24.74293",7920
10.0,2241719.0,军村村部,燕来福（军村村卫生所）,"118.203331,24.753397",7921
10.0,2241720.0,溪西村村部,燕来福（溪西村卫生所),"120.437332,29.317122",7922
10.0,2241721.0,垵炉村村部,燕来福（垵炉村卫生所）,"118.179512,24.749794",7923
10.0,2241722.0,后塘村村部,燕来福（后塘村卫生所）,"118.1978,24.793266",7924
10.0,2241723.0,四林村村部,燕来福（四林村卫生所),"125.454163,40.953236",7925
10.0,2241724.0,西洋村村部,燕来福（西洋村卫生所),"121.253143,28.762089",7926
10.0,2241725.0,宋宅村村部,燕来福（宋宅村卫生所）,"118.743477,33.993687",7927
10.0,2241726.0,下峰村村部,燕来福（下峰村卫生所）,"112.149811,35.805161",7928
10.0,2241727.0,布塘村村部,燕来福（布塘村卫生所）,"114.51088,28.12796",7929
10.0,2241740.0,下山头村村部,下山头村卫生所,"127.305595,42.239258",7930
10.0,2241744.0,同安区新民镇乌涂村溪仔尾,新民卫生院,"118.134439,24.709878",7931
10.0,2241745.0,新塘村卫生所,新塘村,"103.030684,26.649206",7932
10.0,2241746.0,洋厝埔村卫生所,洋厝埔村,"118.675888,24.695587",7933
10.0,2241747.0,禾山村卫生所,禾山村,"118.108822,24.666297",7934
10.0,2241748.0,后坂村卫生所,后坂村,"118.602196,24.898321",7935
10.0,2241749.0,南山村卫生所,南山村,"114.162708,35.811624",7936
10.0,2241750.0,蔡宅村卫生所,蔡宅村,"110.16281,20.330189",7937
10.0,2241751.0,柑岭村卫生所,柑岭村,"110.239227,25.744699",7938
10.0,2241753.0,湖安村卫生所,湖安村,"118.128097,24.664711",7939
10.0,2241754.0,湖甘村卫生所,湖甘村,"118.105158,24.732839",7940
10.0,2241756.0,土楼村卫生所,土楼村,"116.6847,33.342659",7941
10.0,2241757.0,乌涂村卫生所,乌涂村,"118.124512,24.709806",7942
10.0,2241758.0,梧侣村卫生所,梧侣村,"118.115929,24.691301",7943
10.0,2241759.0,西山村卫生所,西山村,"103.038002,25.335296",7944
10.0,2241760.0,西塘村卫生所,西塘村,"118.706538,25.010104",7945
10.0,2241761.0,溪林村卫生所,溪林村,"115.347717,26.95179",7946
10.0,2241762.0,同安区新民镇乌涂村溪仔尾,（燕来福）厦门市同安区新民街道社区卫生服务中心,"118.134439,24.709878",7947
10.0,2241764.0,同安区中山路150号,同安区中医医院放射科,"118.14965,24.734747",7948
10.0,2241765.0,同安区中山路150号,同安区中医医院器械仓库,"118.14965,24.734747",7949
10.0,2241766.0,同安区中山路150号,同安区中医医院西药房,"118.14965,24.734747",7950
10.0,2241767.0,同安区中山路150号,同安区中医医院小药房,"118.14965,24.734747",7951
10.0,2241768.0,同安区中山路150号,同安区中医医院药库,"118.14965,24.734747",7952
10.0,2241769.0,"福建厦门同安区大同镇环城中路7号
","厦门市同安区中医医院	仓库
","118.1495,24.73475",7953
10.0,2241770.0,同安区中山路150号供应室楼,供应室,"118.14965,24.734747",7954
10.0,2241771.0,同安区中山路150号,(燕来福）厦门市同安区中医医院,"118.14965,24.734747",7955
10.0,2238877.0,厦门市同安区大埔南国路181-101号、181-102号,厦门市同安区大埔南国路181-101号、181-102号,"118.078192,24.687128",7956
10.0,2239410.0,厦门市同安区凤岗岗头里793-102号,厦门市同安区凤岗岗头里793-102号,"118.132991,24.720954",7957
10.0,2242290.0,厦门市同安区祥平街道祥莲路9号101室,(燕来福)厦门同安闽济堂门诊有限公司,"118.147425,24.719147",7958
10.0,2239142.0,厦门市同安区洪塘镇龙西村3组181号,厦门市同安区洪塘镇龙西村3组181号,"118.193544,24.686325",7959
10.0,2239154.0,厦门市同安区古庄村下松脚里12-101号,厦门市同安区古庄村下松脚里12-101号,"118.142202,24.732943",7960
10.0,2239165.0,厦门市同安区新民镇梧侣村大社里631号和827号,厦门市同安区新民镇梧侣村大社里631号和827号,"118.11969,24.691847",7961
10.0,2239178.0,厦门市同安区新民镇西塘村林边里67号-101号,厦门市同安区新民镇西塘村林边里67号-101号,"118.106123,24.699577",7962
10.0,2241866.0,新圩镇龙新路120号,新圩中心卫生院,"115.870422,24.052225",7963
10.0,2241867.0,云头村村部,云头村卫生所,"113.71022,36.468262",7964
10.0,2241868.0,金柄村村部,金柄村卫生所,"118.287605,24.771706",7965
10.0,2241869.0,面前埔村部,面前埔卫生所,"118.249588,24.749569",7966
10.0,2241870.0,上宅村村部,上宅村卫生所,"120.497749,29.958582",7967
10.0,2241871.0,诗坂村村部,诗坂村卫生所,"118.30085,24.720963",7968
10.0,2241872.0,村尾村村部,村尾村卫生所,"118.297989,24.737411",7969
10.0,2241873.0,东辽村村部,东辽村卫生所,"116.188117,31.797043",7970
10.0,2241874.0,东寮村村部,东寮村卫生所,"118.26651,24.710779",7971
10.0,2241875.0,凤路村村部,凤路村卫生所,"118.279129,24.754549",7972
10.0,2241876.0,后埔村村部,后埔村卫生所,"115.50808,22.927385",7973
10.0,2241877.0,后亭村村部,后亭村卫生所,"119.096703,25.442305",7974
10.0,2241878.0,古宅村村部,古宅村卫生所,"120.284355,37.338959",7975
10.0,2241879.0,桂林村村部,桂林村卫生所,"116.188117,31.797043",7976
10.0,2241880.0,乌山村村部,乌山村卫生所,"118.347534,32.697159",7977
10.0,2241881.0,庄垵村村部,庄垵村卫生所,"118.249146,24.70669",7978
10.0,2241882.0,大帽山村部,大帽山卫生所,"117.407997,23.603134",7979
10.0,2241883.0,新圩社区,新圩社区卫生所,"113.382416,23.113365",7980
10.0,2241884.0,"福建厦门新圩镇新路120号
",厦门市翔安区新圩中心卫生院	药房 ,"118.258965,24.734289",7981
10.0,2241885.0,新圩镇马塘村村部,马塘村卫生所,"111.461288,26.762865",7982
10.0,2241886.0,"福建厦门新圩镇新路120号
",（燕来福）厦门市翔安区新圩中心卫生院,"118.258965,24.734289",7983
10.0,2239177.0,厦门市同安区新民镇乌涂村店仔街37号,厦门市同安区新民镇乌涂村店仔街37号,"118.125081,24.708136",7984
10.0,2239965.0,厦门市同安区新民镇西塘村新厝仔自然村114号101,厦门市同安区新民镇西塘村新厝仔自然村114号101,"118.11648,24.709518",7985
10.0,2240021.0,同安区大同街道田洋村,同安区大同街道田洋村,"118.135261,24.751441",7986
10.0,2242350.0,厦门市同安区大同街道榕溪路9号三楼,（燕来福）厦门市银城药店有限公司,"118.174621,24.721185",7987
10.0,2239194.0,厦门市同安区西湖山坪里169-102号,厦门市同安区西湖山坪里169-102号,"118.139718,24.691578",7988
10.0,2239200.0,厦门市同安区新民镇柑岭村下棋盘里157号-1号,厦门市同安区新民镇柑岭村下棋盘里157号-1号,"118.117183,24.722355",7989
10.0,2239206.0,厦门市同安区洪塘镇洪塘村环镇路西段8号店面,厦门市同安区洪塘镇洪塘村环镇路西段8号店面,"118.196448,24.711785",7990
10.0,2239219.0,	厦门市同安区祥平街道瑶头村新井里172号,	厦门市同安区祥平街道瑶头村新井里172号,"118.156376,24.690485",7991
10.0,2239221.0,厦门市同安区凤山路434号,厦门市同安区凤山路434号,"118.161456,24.722821",7992
10.0,2239228.0,厦门市同安区杜桥里711-11号,厦门市同安区杜桥里711-11号,"118.13741,24.71698",7993
10.0,2239442.0,厦门市同安区大同街道田洋湖厝宅里135号,厦门市同安区大同街道田洋湖厝宅里135号,"118.136932,24.74997",7994
10.0,2239448.0,厦门市同安区新民镇土楼村土楼332-101号,厦门市同安区新民镇土楼村土楼332-101号,"118.08691,24.685936",7995
10.0,2238705.0,厦门市同安区祥平街道瑶头村官田里98号,厦门市同安区祥平街道瑶头村官田里98号,"118.155525,24.693113",7996
10.0,2238743.0,厦门市同安区新民镇西塘村祖厝边里21-101号一楼,厦门市同安区新民镇西塘村祖厝边里21-101号一楼,"118.10682,24.69748",7997
10.0,2238750.0,厦门市同安区新民镇乌涂村下埔里163-101号,厦门市同安区新民镇乌涂村下埔里163-101号,"118.123108,24.708099",7998
10.0,2242362.0,厦门市同安区集安路796号1#厂房5楼D区,（燕来福）厦门灵燕大药房连锁有限公司,"118.141263,24.702106",7999
10.0,2242386.0,厦门市同安区大同街道东山路4-6号,燕来福（厦门市源春堂药业有限公司）,"118.150107,24.736403",8000
10.0,2242395.0,厦门市同安区榕溪路9号二楼东侧,（燕来福）厦门叶林众康大药房有限公司,"118.174621,24.721185",8001
10.0,2239250.0,厦门市同安区新民镇西塘村集银路150-104号,厦门市同安区新民镇西塘村集银路150-104号,"118.117538,24.707812",8002
10.0,2239257.0,厦门市同安区大同街道东山路28号,厦门市同安区大同街道东山路28号,"118.150164,24.737013",8003
10.0,2241954.0,祥桥村村部,祥桥村卫生所,"119.811188,30.928089",8004
10.0,2241955.0,阳翟村村部,阳翟村卫生所,"118.153831,24.713762",8005
10.0,2241956.0,瑶头村村部,瑶头村卫生所,"114.433952,23.087532",8006
10.0,2241957.0,卿朴村村部,卿朴村卫生所,"118.157372,24.707205",8007
10.0,2241958.0,杜侨村村部,杜侨村卫生所,"116.188117,31.797043",8008
10.0,2241959.0,凤岗村村部,凤岗村卫生所,"116.383675,27.899702",8009
10.0,2241960.0,过溪村村部,过溪村卫生所,"118.792473,29.02396",8010
10.0,2241961.0,西洪塘村村部,西洪塘村卫生所,"118.135078,24.700993",8011
10.0,2241962.0,西湖村村部,西湖村卫生所,"116.186398,28.486009",8012
10.0,2241963.0,溪声村村部,溪声村卫生所,"118.128288,24.732018",8013
10.0,2241964.0,西湖,西湖卫生所,"116.186398,28.486009",8014
10.0,2241965.0,杜桥,杜桥卫生所,"105.418848,28.76824",8015
10.0,2241966.0,同安祥平东256号银湖西路358号,燕来福（厦门市同安区祥平街道社区卫生服务中心）,"118.134504,24.727497",8016
10.0,2241979.0,厦门市翔安区新圩镇镇口路36-42号,燕来福（厦门翔安新霞综合门诊部）,"118.257329,24.734207",8017
10.0,2241989.0,厦门市翔安区新圩镇后埔村村部,（燕来福）厦门市翔安区新圩镇后埔村卫生所,"118.276708,24.771632",8018
10.0,2240467.0,厦门市同安区凤祥五里161-30号,厦门市同安区凤祥五里161-30号,"118.137347,24.724401",8019
10.0,2240538.0,厦门市同安区洪塘镇三忠村坝口里87-101号,厦门市同安区洪塘镇三忠村卫生所,"118.219762,24.698326",8020
10.0,2240722.0,厦门市同安区洪塘镇郭山村郭山里104号,厦门市同安区洪塘镇郭山村卫生所,"118.224683,24.722903",8021
10.0,2240788.0,厦门市翔安区新圩镇新镇路122号、124号,厦门市翔安区新圩镇新镇路122号、124号,"118.258965,24.734289",8022
10.0,2238191.0,厦门市同安区祥平街道阳翟二路2号第三医院结核门诊2楼PCR实验室,厦门市同安区祥平街道阳翟二路2号第三医院结核门诊2楼PCR实验室,"118.147197,24.705828",8023
10.0,2238253.0,厦门市同安区工业集中区建材园51号306室,厦门市同安区工业集中区建材园51号306室,"118.12845,24.68738",8024
10.0,2239309.0,厦门市同安区凤山路434号,厦门市同安区凤山路434号,"118.161456,24.722821",8025
10.0,2242027.0,厦门市同安区新民镇梧侣路69号,（燕来福）厦门市同安区工业集中区社区卫生服务中心,"118.111284,24.688812",8026
10.0,2242028.0,同安区新民镇四口圳村村部,（燕来福）四口圳村卫生所,"118.135501,24.682445",8027
10.0,2242029.0,同安区新民镇梧侣村村部,（燕来福）梧侣村卫生所,"118.117469,24.693033",8028
10.0,2242030.0,同安区新民镇湖安村上厝里4号,（燕来福）湖安村卫生所,"118.130548,24.675015",8029
10.0,2242031.0,同安区新民镇后宅村村部,（燕来福）后宅村卫生所,"118.117749,24.672458",8030
10.0,2242032.0,同安区新民镇禾山村村部,（燕来福）禾山村卫生所,"118.108822,24.666297",8031
10.0,2238519.0,同安区新民镇乌涂村店仔街158号,同安区新民镇乌涂村店仔街158号,"118.125965,24.709589",8032
10.0,2240505.0,厦门市同安区洪塘镇龙东村龙东里16号,厦门市同安区洪塘镇龙东村卫生所,"118.195665,24.685002",8033
10.0,2239406.0,厦门市同安区五显镇下峰寨阳里60-101、60-102号,厦门市同安区五显镇下峰寨阳里60-101、60-102号,"118.176349,24.74071",8034
10.0,2239408.0,厦门市同安区莲花镇莲美街678、680号,厦门市同安区莲花镇莲美街678、680号,"118.061923,24.749239",8035
10.0,2239144.0,厦门市同安区大同街道同新北路257号店面,厦门市同安区大同街道同新北路257号店面,"118.15146,24.732892",8036
10.0,2239227.0,福建省厦门市同安区城西路33号,福建省厦门市同安区城西路33号,"118.145002,24.732374",8037
10.0,2239244.0,厦门市同安区城南路162号,厦门市同安区城南路162号,"118.147835,24.718592",8038
